mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
1271,Mr,Siegbert,Alber,,,male,Germany,Hechingen (Hohenzollern),27/07/1936 01:00,04/06/2021 12:00,https://www.europarl.europa.eu/mepphoto/1271.jpg,,,,,,,https://data.europarl.europa.eu/person/1271
1274,Mr,Freddy,Blak,,,male,Denmark,Odense,08/03/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1274.jpg,,,,,,,https://data.europarl.europa.eu/person/1274
1275,Mr,Jens-Peter,Bonde,,,male,Denmark,Åbenrå,27/03/1948 01:00,04/04/2021 12:00,https://www.europarl.europa.eu/mepphoto/1275.jpg,,,,,,,https://data.europarl.europa.eu/person/1275
1277,Mr,John,Iversen,,,male,Denmark,Grindsted,04/01/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1277.jpg,,,,,,,https://data.europarl.europa.eu/person/1277
1281,Mr,Jan Willem,Bertens,,,male,Netherlands,Maastricht,23/01/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1281.jpg,,,,,,,https://data.europarl.europa.eu/person/1281
1282,Mr,Arie M.,Oostlander,,,male,Netherlands,Oude Wetering (Gem. Alkemade),28/03/1936 02:00,21/04/2019 12:00,https://www.europarl.europa.eu/mepphoto/1282.jpg,,,,,,,https://data.europarl.europa.eu/person/1282
1283,Mr,Jan,Sonneveld,,,male,Netherlands,Zoetermeer,13/05/1933 01:00,,https://www.europarl.europa.eu/mepphoto/1283.jpg,,,,,,,https://data.europarl.europa.eu/person/1283
1287,Mr,Pat,Cox,,,male,Ireland,Dublin,28/11/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1287.jpg,,,,,,,https://data.europarl.europa.eu/person/1287
1288,Mr,John Walls,Cushnahan,,,male,Ireland,Belfast,23/07/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1288.jpg,,,,,,,https://data.europarl.europa.eu/person/1288
1292,Mr,Paul A.A.J.G.,Lannoye,,,male,Belgium,Sprimont,22/06/1939 01:00,04/12/2021 01:00,https://www.europarl.europa.eu/mepphoto/1292.jpg,,,,,,,https://data.europarl.europa.eu/person/1292
1295,Mr,Terence,Wynn,,,male,United Kingdom,Wigan,27/06/1946 12:00,,https://www.europarl.europa.eu/mepphoto/1295.jpg,,,,,,,https://data.europarl.europa.eu/person/1295
1296,Mr,Willy C.E.H.,DE CLERCQ,,,male,Belgium,Gent,08/07/1927 01:00,28/10/2011 12:00,https://www.europarl.europa.eu/mepphoto/1296.jpg,,,,,,,https://data.europarl.europa.eu/person/1296
1298,Mr,Karel C.C.,Dillen,,,male,Belgium,Antwerpen,16/10/1925 02:00,27/04/2007 12:00,https://www.europarl.europa.eu/mepphoto/1298.jpg,,,,,,,https://data.europarl.europa.eu/person/1298
1299,Ms,Anne Caroline B.,Mcintosh,,,female,United Kingdom,Edinburgh,20/09/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1299.jpg,,,,,,,https://data.europarl.europa.eu/person/1299
1300,Ms,Anita Jean,Pollack,,,female,United Kingdom,Australia,03/06/1946 12:00,,https://www.europarl.europa.eu/mepphoto/1300.jpg,,,,,,,https://data.europarl.europa.eu/person/1300
1302,Ms,Imelda Mary,Read,,,female,United Kingdom,Hillingdon (Middlesex),08/01/1939 02:00,,https://www.europarl.europa.eu/mepphoto/1302.jpg,,,,,,,https://data.europarl.europa.eu/person/1302
1303,Mr,Ian,White,,,male,United Kingdom,Bristol,08/04/1945 12:00,27/06/2021 12:00,https://www.europarl.europa.eu/mepphoto/1303.jpg,,,,,,,https://data.europarl.europa.eu/person/1303
1304,Ms,Concepció,Ferrer,,,female,Estonia,Ripoll (Girona),27/01/1938 02:00,,https://www.europarl.europa.eu/mepphoto/1304.jpg,,,,,,,https://data.europarl.europa.eu/person/1304
1305,Ms,Ludivina,García Arias,,,female,Estonia,Morelia (México),13/12/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1305.jpg,,,,,,,https://data.europarl.europa.eu/person/1305
1307,Ms,Ana,Miranda de Lage,,,female,Estonia,San Sebastián,07/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1307.jpg,,,,,,,https://data.europarl.europa.eu/person/1307
1308,Ms,Pauline,Green,,,female,United Kingdom,Gzira (Malta),08/12/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1308.jpg,,,,,,,https://data.europarl.europa.eu/person/1308
1309,Mr,Brian,Simpson,,,male,United Kingdom,Leigh (Lancashire),06/02/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1309.jpg,,,,,,,https://data.europarl.europa.eu/person/1309
1310,Mr,Alex,Smith,,,male,United Kingdom,Kilwinning (Ayrshire),02/12/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1310.jpg,,,,,,,https://data.europarl.europa.eu/person/1310
1311,Mr,Gary,Titley,,,male,United Kingdom,Salford,19/01/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1311.jpg,,,,,,,https://data.europarl.europa.eu/person/1311
1312,Ms,Carmen,Díez de Rivera Icaza,,,female,Estonia,Madrid,29/08/1942 12:00,30/11/1999 01:00,https://www.europarl.europa.eu/mepphoto/1312.jpg,,,,,,,https://data.europarl.europa.eu/person/1312
1313,Ms,Bárbara,Dührkop Dührkop,,,female,Estonia,Hannover (Alemania),27/07/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1313.jpg,,,,,,,https://data.europarl.europa.eu/person/1313
1314,Mr,Wayne,David,,,male,United Kingdom,Bridgend (South Wales),01/07/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1314.jpg,,,,,,,https://data.europarl.europa.eu/person/1314
1315,Mr,Alan John,Donnelly,,,male,United Kingdom,Jarrow,16/07/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1315.jpg,,,,,,,https://data.europarl.europa.eu/person/1315
1316,Mr,Lyndon H.A.,Harrison,,,male,United Kingdom,Oxford,28/09/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1316.jpg,,,,,,,https://data.europarl.europa.eu/person/1316
1318,Mr,James,Nicholson,,,male,United Kingdom,,29/01/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1318.jpg,,,,,,,https://data.europarl.europa.eu/person/1318
1319,Mr,Josep,Verde I Aldea,,,male,Estonia,Granollers (Barcelona),03/11/1928 02:00,02/02/2017 01:00,https://www.europarl.europa.eu/mepphoto/1319.jpg,,,,,,,https://data.europarl.europa.eu/person/1319
1321,Mr,David Robert,Bowe,,,male,United Kingdom,Gateshead,19/07/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1321.jpg,,,,,,,https://data.europarl.europa.eu/person/1321
1322,Mr,Kenneth,COATES,,,male,United Kingdom,Leek (Staffordshire),16/09/1930 01:00,27/06/2010 12:00,https://www.europarl.europa.eu/mepphoto/1322.jpg,,,,,,,https://data.europarl.europa.eu/person/1322
1323,Mr,Peter Duncan,CRAMPTON,,,male,United Kingdom,Blackpool,10/06/1932 01:00,12/07/2011 12:00,https://www.europarl.europa.eu/mepphoto/1323.jpg,,,,,,,https://data.europarl.europa.eu/person/1323
1327,Mr,José,Valverde López,,,male,Estonia,Guadix (Granada),11/08/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1327.jpg,,,,,,,https://data.europarl.europa.eu/person/1327
1329,Mr,Juan de Dios,Ramírez Heredia,,,male,Estonia,Puerto Real (Cádiz),29/06/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1329.jpg,,,,,,,https://data.europarl.europa.eu/person/1329
1330,Mr,Carlos,Robles Piquer,,,male,Estonia,Madrid,13/10/1925 02:00,09/02/2018 01:00,https://www.europarl.europa.eu/mepphoto/1330.jpg,,,,,,,https://data.europarl.europa.eu/person/1330
1332,Mr,Francisco Javier,Sanz Fernández,,,male,Estonia,Valencia,13/01/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1332.jpg,,,,,,,https://data.europarl.europa.eu/person/1332
1333,Mr,Fernando,Pérez Royo,,,male,Estonia,Alcalá de Guadaira (Sevilla),25/01/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1333.jpg,,,,,,,https://data.europarl.europa.eu/person/1333
1335,Mr,Josep E.,Pons Grau,,,male,Estonia,Tavernes de la Valldigna (Valencia),19/06/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1335.jpg,,,,,,,https://data.europarl.europa.eu/person/1335
1337,Mr,Manuel,Medina Ortega,,,male,Estonia,Arrecife (Las Palmas),15/12/1935 02:00,,https://www.europarl.europa.eu/mepphoto/1337.jpg,,,,,,,https://data.europarl.europa.eu/person/1337
1339,Mr,Fernando,Morán López,,,male,Estonia,Avilés (Asturias),25/03/1926 02:00,19/02/2020 01:00,https://www.europarl.europa.eu/mepphoto/1339.jpg,,,,,,,https://data.europarl.europa.eu/person/1339
1344,Mr,Carles-Alfred,Gasòliba i Böhm,,,male,Estonia,Barcelona,22/11/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1344.jpg,,,,,,,https://data.europarl.europa.eu/person/1344
1345,Mr,Antoni,Gutiérrez Díaz,,,male,Estonia,Premiá de Mar (Barcelona),19/01/1929 02:00,06/10/2006 12:00,https://www.europarl.europa.eu/mepphoto/1345.jpg,,,,,,,https://data.europarl.europa.eu/person/1345
1348,Mr,Juan Luis,Colino Salamanca,,,male,Estonia,Valladolid,05/05/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1348.jpg,,,,,,,https://data.europarl.europa.eu/person/1348
1349,Mr,Joan,Colom i Naval,,,male,Estonia,Barcelona,05/07/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1349.jpg,,,,,,,https://data.europarl.europa.eu/person/1349
1351,Mr,Miguel,Arias Cañete,,,male,Estonia,Madrid,24/02/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1351.jpg,,,,,,,https://data.europarl.europa.eu/person/1351
1352,Mr,Enrique,Barón Crespo,,,male,Estonia,Madrid,27/03/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1352.jpg,,,,,,,https://data.europarl.europa.eu/person/1352
1353,Mr,Carlos María,Bru Purón,,,male,Estonia,Astudillo (Palencia),28/02/1927 02:00,,https://www.europarl.europa.eu/mepphoto/1353.jpg,,,,,,,https://data.europarl.europa.eu/person/1353
1355,Mr,Jesús,Cabezón Alonso,,,male,Estonia,Palencia,09/03/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1355.jpg,,,,,,,https://data.europarl.europa.eu/person/1355
1356,Mr,Joaquim,Miranda,,,male,Portugal,Portalegre,07/09/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1356.jpg,,,,,,,https://data.europarl.europa.eu/person/1356
1358,Mr,Carlos,Pimenta,,,male,Portugal,Lisboa,07/05/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1358.jpg,,,,,,,https://data.europarl.europa.eu/person/1358
1361,Ms,Carole,Tongue,,,female,United Kingdom,Lausanne,14/10/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1361.jpg,,,,,,,https://data.europarl.europa.eu/person/1361
1363,Mr,Francisco António,Lucas Pires,,,male,Portugal,Coimbra,15/09/1944 12:00,22/05/1998 12:00,https://www.europarl.europa.eu/mepphoto/1363.jpg,,,,,,,https://data.europarl.europa.eu/person/1363
1364,Mr,Luís,Marinho,,,male,Portugal,Porto,05/06/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1364.jpg,,,,,,,https://data.europarl.europa.eu/person/1364
1367,Ms,Christine M.,Crawley,,,female,United Kingdom,"Wicklow, Eire",09/01/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1367.jpg,,,,,,,https://data.europarl.europa.eu/person/1367
1369,Ms,Winifred M.,Ewing,,,female,United Kingdom,Glasgow,10/07/1929 01:00,,https://www.europarl.europa.eu/mepphoto/1369.jpg,,,,,,,https://data.europarl.europa.eu/person/1369
1370,Ms,Caroline,Jackson,,,female,United Kingdom,Penzance (Cornwall),05/11/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1370.jpg,,,,,,,https://data.europarl.europa.eu/person/1370
1371,Mr,José,Barros Moura,,,male,Portugal,Porto,08/10/1944 01:00,25/03/2003 01:00,https://www.europarl.europa.eu/mepphoto/1371.jpg,,,,,,,https://data.europarl.europa.eu/person/1371
1376,Mr,John E.,Tomlinson,,,male,United Kingdom,London,01/08/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1376.jpg,,,,,,,https://data.europarl.europa.eu/person/1376
1379,Mr,Norman,WEST,,,male,United Kingdom,Barnsley,26/11/1935 02:00,07/09/2009 12:00,https://www.europarl.europa.eu/mepphoto/1379.jpg,,,,,,,https://data.europarl.europa.eu/person/1379
1383,Mr,Kenneth A.,Stewart,,,male,United Kingdom,Liverpool,28/07/1925 01:00,02/09/1996 12:00,https://www.europarl.europa.eu/mepphoto/1383.jpg,,,,,,,https://data.europarl.europa.eu/person/1383
1384,Mr,Jack,Stewart-Clark,,,male,United Kingdom,Dalmeny (Scotland),17/09/1929 01:00,,https://www.europarl.europa.eu/mepphoto/1384.jpg,,,,,,,https://data.europarl.europa.eu/person/1384
1385,Mr,Barry H.,Seal,,,male,United Kingdom,Halifax (Yorkshire),28/10/1937 02:00,,https://www.europarl.europa.eu/mepphoto/1385.jpg,,,,,,,https://data.europarl.europa.eu/person/1385
1389,Mr,Henry,Plumb,,,male,United Kingdom,Warwickshire,27/03/1925 02:00,15/04/2022 12:00,https://www.europarl.europa.eu/mepphoto/1389.jpg,,,,,,,https://data.europarl.europa.eu/person/1389
1396,Mr,Ian R.K.,PAISLEY,,,male,United Kingdom,Armagh (Northern Ireland),06/04/1926 02:00,12/09/2014 12:00,https://www.europarl.europa.eu/mepphoto/1396.jpg,,,,,,,https://data.europarl.europa.eu/person/1396
1398,Mr,James,MOORHOUSE,,,male,United Kingdom,Copenhagen,01/01/1924 02:00,06/01/2014 01:00,https://www.europarl.europa.eu/mepphoto/1398.jpg,,,,,,,https://data.europarl.europa.eu/person/1398
1399,Mr,David R.,Morris,,,male,United Kingdom,Kidderminster,28/01/1930 02:00,24/01/2007 01:00,https://www.europarl.europa.eu/mepphoto/1399.jpg,,,,,,,https://data.europarl.europa.eu/person/1399
1400,Mr,Arthur Stanley,Newens,,,male,United Kingdom,London,04/02/1930 02:00,02/03/2021 01:00,https://www.europarl.europa.eu/mepphoto/1400.jpg,,,,,,,https://data.europarl.europa.eu/person/1400
1401,Mr,Edward,Newman,,,male,United Kingdom,Liverpool,14/05/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1401.jpg,,,,,,,https://data.europarl.europa.eu/person/1401
1402,Mr,Michael,McGowan,,,male,United Kingdom,"Birkenshaw, Bradford",19/05/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1402.jpg,,,,,,,https://data.europarl.europa.eu/person/1402
1403,Mr,David,Martin,,,male,United Kingdom,Edinburgh,26/08/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1403.jpg,,,,,,,https://data.europarl.europa.eu/person/1403
1404,Mr,Hugh R.,McMahon,,,male,United Kingdom,Saltcoats,17/06/1938 01:00,,https://www.europarl.europa.eu/mepphoto/1404.jpg,,,,,,,https://data.europarl.europa.eu/person/1404
1405,Mr,Edward,Mcmillan-Scott,,,male,United Kingdom,Cambridge,15/08/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1405.jpg,,,,,,,https://data.europarl.europa.eu/person/1405
1406,Mr,Thomas,Megahy,,,male,United Kingdom,Wishaw (Lanarkshire),16/07/1929 01:00,05/10/2008 12:00,https://www.europarl.europa.eu/mepphoto/1406.jpg,,,,,,,https://data.europarl.europa.eu/person/1406
1407,Mr,Stephen,Hughes,,,male,United Kingdom,Sunderland,19/08/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1407.jpg,,,,,,,https://data.europarl.europa.eu/person/1407
1408,Mr,John,Hume,,,male,United Kingdom,Derry (Northern Ireland),18/01/1937 02:00,03/08/2020 12:00,https://www.europarl.europa.eu/mepphoto/1408.jpg,,,,,,,https://data.europarl.europa.eu/person/1408
1410,Mr,Edward T.,Kellett-Bowman,,,male,United Kingdom,Leeds,25/02/1931 02:00,,https://www.europarl.europa.eu/mepphoto/1410.jpg,,,,,,,https://data.europarl.europa.eu/person/1410
1411,Mr,Alfred,Lomas,,,male,United Kingdom,Stockport,30/04/1928 01:00,06/01/2021 01:00,https://www.europarl.europa.eu/mepphoto/1411.jpg,,,,,,,https://data.europarl.europa.eu/person/1411
1412,Mr,Alexander C.,FALCONER,,,male,United Kingdom,Dundee (Scotland),01/04/1940 01:00,12/08/2012 12:00,https://www.europarl.europa.eu/mepphoto/1412.jpg,,,,,,,https://data.europarl.europa.eu/person/1412
1413,Mr,Glyn,Ford,,,male,United Kingdom,Gloucester,28/01/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1413.jpg,,,,,,,https://data.europarl.europa.eu/person/1413
1414,Mr,Michael J.,Hindley,,,male,United Kingdom,Blackburn,11/04/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1414.jpg,,,,,,,https://data.europarl.europa.eu/person/1414
1418,Mr,Kenneth D.,Collins,,,male,United Kingdom,Hamilton,12/08/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1418.jpg,,,,,,,https://data.europarl.europa.eu/person/1418
1419,Mr,James,Elles,,,male,United Kingdom,London,03/09/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1419.jpg,,,,,,,https://data.europarl.europa.eu/person/1419
1420,Mr,Michael N.,Elliott,,,male,United Kingdom,London,03/06/1932 01:00,,https://www.europarl.europa.eu/mepphoto/1420.jpg,,,,,,,https://data.europarl.europa.eu/person/1420
1424,Mr,Bryan M.D.,Cassidy,,,male,United Kingdom,Leicester,17/02/1934 02:00,,https://www.europarl.europa.eu/mepphoto/1424.jpg,,,,,,,https://data.europarl.europa.eu/person/1424
1425,Ms,Hanja,Maij-Weggen,,,female,Netherlands,Emmen,29/12/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1425.jpg,,,,,,,https://data.europarl.europa.eu/person/1425
1426,Ms,Mary Elizabeth,Banotti,,,female,Ireland,Dublin,29/05/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1426.jpg,,,,,,,https://data.europarl.europa.eu/person/1426
1427,Mr,Gordon J.,Adam,,,male,United Kingdom,Carlisle,28/03/1934 02:00,,https://www.europarl.europa.eu/mepphoto/1427.jpg,,,,,,,https://data.europarl.europa.eu/person/1427
1428,Mr,Richard A.,Balfe,,,male,United Kingdom,Mildenhall (Suffolk),14/05/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1428.jpg,,,,,,,https://data.europarl.europa.eu/person/1428
1432,Ms,Hedy,d'Ancona,,,female,Netherlands,'s-Gravenhage,01/10/1937 01:00,,https://www.europarl.europa.eu/mepphoto/1432.jpg,,,,,,,https://data.europarl.europa.eu/person/1432
1433,Ms,Nel B.M.,van Dijk,,,female,Netherlands,Tilburg,22/10/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1433.jpg,,,,,,,https://data.europarl.europa.eu/person/1433
1434,Ms,Jessica E.S.,Larive,,,female,Netherlands,Voorburg,24/11/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1434.jpg,,,,,,,https://data.europarl.europa.eu/person/1434
1436,Mr,John Joseph,McCartin,,,male,Ireland,Ballinamore (Co. Leitrim),24/04/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1436.jpg,,,,,,,https://data.europarl.europa.eu/person/1436
1439,Ms,Raymonde M.E.A.,Dury,,,female,Belgium,Haine-St.-Paul,22/07/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1439.jpg,,,,,,,https://data.europarl.europa.eu/person/1439
1441,Mr,Niall,Andrews,,,male,Ireland,Dublin,19/08/1937 01:00,16/10/2006 12:00,https://www.europarl.europa.eu/mepphoto/1441.jpg,,,,,,,https://data.europarl.europa.eu/person/1441
1443,Mr,James (Jim),Fitzsimons,,,male,Ireland,Navan (Co. Meath),16/12/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1443.jpg,,,,,,,https://data.europarl.europa.eu/person/1443
1444,Mr,Mark,Killilea,,,male,Ireland,Dublin,05/09/1939 01:00,31/12/2018 01:00,https://www.europarl.europa.eu/mepphoto/1444.jpg,,,,,,,https://data.europarl.europa.eu/person/1444
1445,Mr,Alman,Metten,,,male,Netherlands,Haarlem,09/10/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1445.jpg,,,,,,,https://data.europarl.europa.eu/person/1445
1449,Mr,Leen,Van Der Waal,,,male,Netherlands,Ridderkerk,23/09/1928 01:00,10/09/2020 12:00,https://www.europarl.europa.eu/mepphoto/1449.jpg,,,,,,,https://data.europarl.europa.eu/person/1449
1450,Mr,Florus A.,Wijsenbeek,,,male,Netherlands,Wassenaar,16/06/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1450.jpg,,,,,,,https://data.europarl.europa.eu/person/1450
1452,Mr,Petrus A.M.,Cornelissen,,,male,Netherlands,Terheijden,13/01/1934 02:00,15/01/2020 01:00,https://www.europarl.europa.eu/mepphoto/1452.jpg,,,,,,,https://data.europarl.europa.eu/person/1452
1453,Mr,Pieter,DANKERT,,,male,Netherlands,Stiens (Leeuwarderadeel),08/01/1934 02:00,21/06/2003 12:00,https://www.europarl.europa.eu/mepphoto/1453.jpg,,,,,,,https://data.europarl.europa.eu/person/1453
1454,Mr,Gijs M.,de Vries,,,male,Netherlands,New York,22/02/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1454.jpg,,,,,,,https://data.europarl.europa.eu/person/1454
1455,Mr,James L.,JANSSEN van RAAY,,,male,Netherlands,Muntok (Indonesië),01/06/1932 01:00,11/02/2010 01:00,https://www.europarl.europa.eu/mepphoto/1455.jpg,,,,,,,https://data.europarl.europa.eu/person/1455
1456,Mr,Panayotis,Lambrias,??????????,????????,male,Greece,Athina,01/09/1926 01:00,05/03/2001 01:00,https://www.europarl.europa.eu/mepphoto/1456.jpg,,,,,,,https://data.europarl.europa.eu/person/1456
1457,Mr,Christos,Papoutsis,???????,?????????,male,Greece,Larissa,11/04/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1457.jpg,,,,,,,https://data.europarl.europa.eu/person/1457
1461,Mr,Alexandros,Alavanos,??????????,????????,male,Greece,Athina,22/05/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1461.jpg,,,,,,,https://data.europarl.europa.eu/person/1461
1462,Mr,Georgios,Anastassopoulos,????????,??????????????,male,Greece,Kifissia (Athina),25/09/1935 01:00,12/07/2019 12:00,https://www.europarl.europa.eu/mepphoto/1462.jpg,,,,,,,https://data.europarl.europa.eu/person/1462
1463,Mr,Paraskevas,Avgerinos,??????????,?????????,male,Greece,Alonistena Arkadias,19/08/1927 01:00,,https://www.europarl.europa.eu/mepphoto/1463.jpg,,,,,,,https://data.europarl.europa.eu/person/1463
1464,Mr,Efthymios,Christodoulou,????????,????????????,male,Greece,Larissa,02/12/1932 02:00,,https://www.europarl.europa.eu/mepphoto/1464.jpg,,,,,,,https://data.europarl.europa.eu/person/1464
1466,Mr,José H.G.,Happart,,,male,Belgium,Herstal,14/03/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1466.jpg,,,,,,,https://data.europarl.europa.eu/person/1466
1467,Mr,Fernand H.J.,Herman,,,male,Belgium,Boirs,23/01/1932 02:00,04/04/2005 12:00,https://www.europarl.europa.eu/mepphoto/1467.jpg,,,,,,,https://data.europarl.europa.eu/person/1467
1470,Mr,Jaak H.-A.,Vandemeulebroucke,,,male,Belgium,Avelgem,27/05/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1470.jpg,,,,,,,https://data.europarl.europa.eu/person/1470
1471,Mr,Raphaël M.G.,Chanterie,,,male,Belgium,Oeselgem,22/11/1942 01:00,,https://www.europarl.europa.eu/mepphoto/1471.jpg,,,,,,,https://data.europarl.europa.eu/person/1471
1473,Mr,Gérard,Deprez,,,male,Belgium,Noville-Bastogne,13/08/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1473.jpg,,,,,,,https://data.europarl.europa.eu/person/1473
1474,Mr,Claude J.-M.J.,Desama,,,male,Belgium,Ensival (Verviers),09/10/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1474.jpg,,,,,,,https://data.europarl.europa.eu/person/1474
1538,Mr,James L.C.,Provan,,,male,United Kingdom,Glenfarg (Perthshire),19/12/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1538.jpg,,,,,,,https://data.europarl.europa.eu/person/1538
1568,Mr,Nikolaos,Papakyriazis,????????,????????????,male,Greece,Thessaloniki,03/08/1940 12:00,29/09/2003 12:00,https://www.europarl.europa.eu/mepphoto/1568.jpg,,,,,,,https://data.europarl.europa.eu/person/1568
1626,Mr,Frode,Kristoffersen,,,male,Denmark,Sønderborg,09/08/1931 01:00,,https://www.europarl.europa.eu/mepphoto/1626.jpg,,,,,,,https://data.europarl.europa.eu/person/1626
1665,Mr,Salvador,Garriga Polledo,,,male,Estonia,Gijon,06/08/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1665.jpg,,,,,,,https://data.europarl.europa.eu/person/1665
1692,Mr,André,Fourçans,,,male,France,Nay,07/03/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1692.jpg,,,,,,,https://data.europarl.europa.eu/person/1692
1708,Ms,Marie-Noëlle,Lienemann,,,female,France,Belfort,12/07/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1708.jpg,,,,,,,https://data.europarl.europa.eu/person/1708
1741,Mr,Georges,de BRÉMOND d'ARS,,,male,France,Saintes,20/04/1944 12:00,03/04/2012 12:00,https://www.europarl.europa.eu/mepphoto/1741.jpg,,,,,,,https://data.europarl.europa.eu/person/1741
1759,Mr,Dominique,BAUDIS,,,male,France,Paris,14/04/1947 01:00,10/04/2014 12:00,https://www.europarl.europa.eu/mepphoto/1759.jpg,,,,,,,https://data.europarl.europa.eu/person/1759
1809,Mr,Marco,Cellai,,,male,Italy,Firenze,05/03/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1809.jpg,,,,,,,https://data.europarl.europa.eu/person/1809
1815,Ms,Undine-Uta,Bloch von Blottnitz,,,female,Germany,Berlin,20/08/1936 01:00,,https://www.europarl.europa.eu/mepphoto/1815.jpg,,,,,,,https://data.europarl.europa.eu/person/1815
1817,Ms,Anne,André-Léonard,,,female,Belgium,Schaerbeek,16/11/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1817.jpg,,,,,,,https://data.europarl.europa.eu/person/1817
1825,Mr,Otto,Bardong,,,male,Germany,Worms-Herrnsheim,02/10/1935 01:00,,https://www.europarl.europa.eu/mepphoto/1825.jpg,,,,,,,https://data.europarl.europa.eu/person/1825
1830,Mr,Claude A.F.,Delcroix,,,male,Belgium,Paris,11/11/1931 02:00,25/04/2019 12:00,https://www.europarl.europa.eu/mepphoto/1830.jpg,,,,,,,https://data.europarl.europa.eu/person/1830
1832,Ms,Marianne,Thyssen,,,female,Belgium,Sint-Gillis-Waas,24/07/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1832.jpg,,,,,,,https://data.europarl.europa.eu/person/1832
1842,Mr,Rolf,Berend,,,male,Germany,Gernrode/Eichsfeld,01/10/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1842.jpg,,,,,,,https://data.europarl.europa.eu/person/1842
1843,Mr,Gerhard,Botz,,,male,Germany,Rudolstadt,15/09/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1843.jpg,,,,,,,https://data.europarl.europa.eu/person/1843
