mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
40224,Mr,Andi,Cristea,,,male,Romania,Buz?u,05/01/1982 01:00,,https://www.europarl.europa.eu/mepphoto/40224.jpg,,,,,,,https://data.europarl.europa.eu/person/40224
40599,Ms,Sirpa,Pietikäinen,,,female,Finland,Parikkala,19/04/1959 01:00,,https://www.europarl.europa.eu/mepphoto/40599.jpg,mailto:sirpa.pietikainen@europarl.europa.eu,https://www.sirpapietikainen.net/,https://twitter.com/spietikainen,https://www.facebook.com/MEPsirpapietikainen,,https://www.instagram.com/sirpapietikainen/,https://data.europarl.europa.eu/person/40599
58758,Ms,Elisabetta,Gardini,,,female,Italy,Padova,03/06/1956 01:00,,https://www.europarl.europa.eu/mepphoto/58758.jpg,,,,,,,https://data.europarl.europa.eu/person/58758
58789,Mr,Jan,Huitema,,,male,Netherlands,Makkinga,05/07/1984 12:00,,https://www.europarl.europa.eu/mepphoto/58789.jpg,mailto:jan.huitema@europarl.europa.eu,http://www.janhuitema.nl,https://twitter.com/jhuitema,https://www.facebook.com/janhuitemamep/,,https://www.instagram.com/janhuitema/,https://data.europarl.europa.eu/person/58789
72754,Mr,Innocenzo,Leontini,,,male,Italy,,,,https://www.europarl.europa.eu/mepphoto/72754.jpg,,,,,,,https://data.europarl.europa.eu/person/72754
72775,Ms,Rachida,Dati,,,female,France,Saint-Rémy,27/11/1965 01:00,,https://www.europarl.europa.eu/mepphoto/72775.jpg,,,,,,,https://data.europarl.europa.eu/person/72775
72779,Ms,Nadine,Morano,,,female,France,Nancy,06/11/1963 01:00,,https://www.europarl.europa.eu/mepphoto/72779.jpg,mailto:permanence@nadine-morano.com; mailto:nadine.morano@europarl.europa.eu,http://www.nadinemorano.fr/,https://twitter.com/nadine__morano,https://www.facebook.com/Nadine.Morano,,https://www.instagram.com/nadinemorano/,https://data.europarl.europa.eu/person/72779
84175,Mr,Petr,Mach,,,male,Czechia,Praha,06/05/1975 01:00,,https://www.europarl.europa.eu/mepphoto/84175.jpg,,,,,,,https://data.europarl.europa.eu/person/84175
88882,Mr,Victor,Negrescu,,,male,Romania,Bucure?ti,17/08/1985 12:00,,https://www.europarl.europa.eu/mepphoto/88882.jpg,mailto:victor.negrescu@europarl.europa.eu,,https://twitter.com/negrescuvictor,,https://it-it.facebook.com/victornegrescu/,https://www.instagram.com/victor_negrescu/,https://data.europarl.europa.eu/person/88882
90110,Ms,Carolina,Punset,,,female,Estonia,Washington D. C.,05/01/1971 01:00,,https://www.europarl.europa.eu/mepphoto/90110.jpg,,,,,,,https://data.europarl.europa.eu/person/90110
93624,Ms,Ulrike,Rodust,,,female,Germany,Quakenbrück,04/06/1949 01:00,,https://www.europarl.europa.eu/mepphoto/93624.jpg,,,,,,,https://data.europarl.europa.eu/person/93624
94282,Mr,Jean-Paul,Denanot,,,male,France,Boisseuil,24/04/1944 12:00,,https://www.europarl.europa.eu/mepphoto/94282.jpg,,,,,,,https://data.europarl.europa.eu/person/94282
95074,Mr,Jeroen,Lenaers,,,male,Netherlands,Stramproy,29/04/1984 12:00,,https://www.europarl.europa.eu/mepphoto/95074.jpg,mailto:jeroen.lenaers@europarl.europa.eu,http://www.jeroenlenaers.nl/,https://twitter.com/jeroen_lenaers,https://www.facebook.com/jlenaersCDA,,https://www.instagram.com/jeroen_lenaers,https://data.europarl.europa.eu/person/95074
95281,Ms,Viorica,D?ncil?,,,female,Romania,Ro?iori de Vede,16/12/1963 01:00,,https://www.europarl.europa.eu/mepphoto/95281.jpg,,,,,,,https://data.europarl.europa.eu/person/95281
96272,Mr,Pavel,Svoboda,,,male,Czechia,Praha,09/04/1962 01:00,,https://www.europarl.europa.eu/mepphoto/96272.jpg,,,,,,,https://data.europarl.europa.eu/person/96272
96603,Ms,Nessa,Childers,,,female,Ireland,Dublin,09/10/1956 01:00,,https://www.europarl.europa.eu/mepphoto/96603.jpg,,,,,,,https://data.europarl.europa.eu/person/96603
96646,Mr,Helmut,Scholz,,,male,Germany,Berlin,21/06/1954 01:00,,https://www.europarl.europa.eu/mepphoto/96646.jpg,mailto:helmut.scholz@europarl.europa.eu,http://www.helmutscholz.eu,https://twitter.com/HelmutScholzMEP,https://de-de.facebook.com/HelmutScholzMEP/,,,https://data.europarl.europa.eu/person/96646
96648,Mr,Philippe,Lamberts,,,male,Belgium,Bruxelles,14/03/1963 01:00,,https://www.europarl.europa.eu/mepphoto/96648.jpg,mailto:philippe.lamberts@europarl.europa.eu,http://www.philippelamberts.eu/,,https://www.facebook.com/philippelambertseurope/,,,https://data.europarl.europa.eu/person/96648
96651,Mr,Eduard,Kukan,,,male,Slovakia,Trnovec nad Váhom,26/12/1939 02:00,10/02/2022 01:00,https://www.europarl.europa.eu/mepphoto/96651.jpg,,,,,,,https://data.europarl.europa.eu/person/96651
96655,Ms,Monika,Smolková,,,female,Slovakia,Janovík,06/10/1956 01:00,,https://www.europarl.europa.eu/mepphoto/96655.jpg,,,,,,,https://data.europarl.europa.eu/person/96655
96656,Mr,Boris,Zala,,,male,Slovakia,Zlaté Moravce,09/12/1954 01:00,,https://www.europarl.europa.eu/mepphoto/96656.jpg,,,,,,,https://data.europarl.europa.eu/person/96656
96661,Ms,Krisztina,Morvai,,,female,Hungary,Budapest,22/06/1963 01:00,,https://www.europarl.europa.eu/mepphoto/96661.jpg,,,,,,,https://data.europarl.europa.eu/person/96661
96663,Mr,Morten,Messerschmidt,,,male,Denmark,Frederikssund,13/11/1980 01:00,,https://www.europarl.europa.eu/mepphoto/96663.jpg,,,,,,,https://data.europarl.europa.eu/person/96663
96668,Mr,Seán,Kelly,,,male,Ireland,Killarney,26/04/1952 01:00,,https://www.europarl.europa.eu/mepphoto/96668.jpg,mailto:sean.kelly@europarl.europa.eu,http://www.seankelly.eu/,https://twitter.com/SeanKellyMEP,https://www.facebook.com/sean.kellymep,,https://www.instagram.com/seankellymep/,https://data.europarl.europa.eu/person/96668
96670,Mr,Louis,Michel,,,male,Belgium,Tirlemont,02/09/1947 01:00,,https://www.europarl.europa.eu/mepphoto/96670.jpg,,,,,,,https://data.europarl.europa.eu/person/96670
96672,Ms,Marita,Ulvskog,,,female,Sweden,Luleå,04/09/1951 01:00,,https://www.europarl.europa.eu/mepphoto/96672.jpg,,,,,,,https://data.europarl.europa.eu/person/96672
96673,Mr,Olle,Ludvigsson,,,male,Sweden,Hälsö,28/10/1948 01:00,,https://www.europarl.europa.eu/mepphoto/96673.jpg,,,,,,,https://data.europarl.europa.eu/person/96673
96674,Ms,Anna Maria,Corazza Bildt,,,female,Italy,Rom,10/03/1963 01:00,,https://www.europarl.europa.eu/mepphoto/96674.jpg,,,,,,,https://data.europarl.europa.eu/person/96674
96675,Ms,Isabella,Lövin,,,female,Sweden,Helsingborg,03/02/1963 01:00,,https://www.europarl.europa.eu/mepphoto/96675.jpg,,,,,,,https://data.europarl.europa.eu/person/96675
96677,Ms,Cecilia,Wikström,,,female,Sweden,Svanstein,17/10/1965 01:00,,https://www.europarl.europa.eu/mepphoto/96677.jpg,,,,,,,https://data.europarl.europa.eu/person/96677
96680,Mr,Zigmantas,Bal?ytis,,,male,Lithuania,Šilut?,16/11/1953 01:00,,https://www.europarl.europa.eu/mepphoto/96680.jpg,,,,,,,https://data.europarl.europa.eu/person/96680
96681,Ms,Vilija,Blinkevi?i?t?,,,female,Lithuania,Linkuva,03/03/1960 01:00,,https://www.europarl.europa.eu/mepphoto/96681.jpg,mailto:vilija.blinkeviciute@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96681
96684,Ms,Liisa,Jaakonsaari,,,female,Finland,Oulu,02/09/1945 12:00,,https://www.europarl.europa.eu/mepphoto/96684.jpg,,,,,,,https://data.europarl.europa.eu/person/96684
96694,Mr,Rolandas,Paksas,,,male,Lithuania,Telšiai,10/06/1956 01:00,,https://www.europarl.europa.eu/mepphoto/96694.jpg,,,,,,,https://data.europarl.europa.eu/person/96694
96696,Mr,Algirdas,Saudargas,,,male,Lithuania,Kaunas,17/04/1948 01:00,,https://www.europarl.europa.eu/mepphoto/96696.jpg,,,,,,,https://data.europarl.europa.eu/person/96696
96697,Mr,Valdemar,Tomaševski,,,male,Lithuania,Vilnius,03/03/1965 01:00,,https://www.europarl.europa.eu/mepphoto/96697.jpg,mailto:valdemar.tomasevski@europarl.europa.eu,http://www.vtomasevski.lt,,https://www.facebook.com/VTomasevski,,,https://data.europarl.europa.eu/person/96697
96698,Mr,Viktor,Uspaskich,,,male,Lithuania,Vilnius,24/07/1959 01:00,,https://www.europarl.europa.eu/mepphoto/96698.jpg,mailto:viktor.uspaskich@europarl.europa.eu,https://www.uspaskich.eu/,http://twitter.com/ViktorUspaskich,,https://www.facebook.com/people/Viktor-Uspaskich/100004808381839,,https://data.europarl.europa.eu/person/96698
96705,Mr,Bendt,Bendtsen,,,male,Denmark,Odense,25/03/1954 01:00,,https://www.europarl.europa.eu/mepphoto/96705.jpg,,,,,,,https://data.europarl.europa.eu/person/96705
96706,Mr,João,Ferreira,,,male,Portugal,Lisboa,20/11/1978 01:00,,https://www.europarl.europa.eu/mepphoto/96706.jpg,,,,,,,https://data.europarl.europa.eu/person/96706
96709,Mr,Morten,Løkkegaard,,,male,Denmark,Helsingør,20/12/1964 01:00,,https://www.europarl.europa.eu/mepphoto/96709.jpg,mailto:morten.lokkegaard@europarl.europa.eu,,http://twitter.com/loekkegaard_mep,https://www.facebook.com/morten.lokkegaard,,https://www.instagram.com/mortenlokkegaard,https://data.europarl.europa.eu/person/96709
96710,Mr,Jens,Rohde,,,male,Denmark,Holstebro,18/04/1970 01:00,,https://www.europarl.europa.eu/mepphoto/96710.jpg,,,,,,,https://data.europarl.europa.eu/person/96710
96713,Mr,Evžen,Tošenovský,,,male,Czechia,Ostrava,26/02/1956 01:00,,https://www.europarl.europa.eu/mepphoto/96713.jpg,mailto:evzen.tosenovsky@europarl.europa.eu,http://www.tosenovsky.cz,,,,,https://data.europarl.europa.eu/person/96713
96715,Mr,Pavel,Poc,,,male,Czechia,Havlí?k?v Brod,26/05/1964 01:00,,https://www.europarl.europa.eu/mepphoto/96715.jpg,,,,,,,https://data.europarl.europa.eu/person/96715
96718,Ms,Olga,Sehnalová,,,female,Czechia,Krom??íž,25/10/1968 01:00,,https://www.europarl.europa.eu/mepphoto/96718.jpg,,,,,,,https://data.europarl.europa.eu/person/96718
96725,Mr,Bas,Eickhout,,,male,Netherlands,Groesbeek,08/10/1976 01:00,,https://www.europarl.europa.eu/mepphoto/96725.jpg,mailto:bas.eickhout@europarl.europa.eu,https://groenlinks.nl/mensen/bas-eickhout,https://twitter.com/BasEickhout,https://www.facebook.com/bas.eickhout,,,https://data.europarl.europa.eu/person/96725
96728,Ms,Barbara,Lochbihler,,,female,Germany,Obergünzburg,20/05/1959 01:00,,https://www.europarl.europa.eu/mepphoto/96728.jpg,,,,,,,https://data.europarl.europa.eu/person/96728
96729,Mr,Santiago,Fisas Ayxelà,,,male,Estonia,Barcelona,29/08/1948 01:00,,https://www.europarl.europa.eu/mepphoto/96729.jpg,,,,,,,https://data.europarl.europa.eu/person/96729
96730,Mr,Sven,Giegold,,,male,Germany,Las Palmas,17/11/1969 01:00,,https://www.europarl.europa.eu/mepphoto/96730.jpg,,,,,,,https://data.europarl.europa.eu/person/96730
96734,Ms,Ska,Keller,,,female,Germany,W.-P.-St. Guben,22/11/1981 01:00,,https://www.europarl.europa.eu/mepphoto/96734.jpg,mailto:ska.keller@europarl.europa.eu; mailto:franziska.keller@europarl.europa.eu,http://www.skakeller.de,https://twitter.com/SkaKeller,,,,https://data.europarl.europa.eu/person/96734
96735,Mr,Patrick,Le Hyaric,,,male,France,Orléans,04/02/1957 01:00,,https://www.europarl.europa.eu/mepphoto/96735.jpg,,,,,,,https://data.europarl.europa.eu/person/96735
96736,Mr,Jan Philipp,Albrecht,,,male,Germany,Braunschweig,20/12/1982 01:00,,https://www.europarl.europa.eu/mepphoto/96736.jpg,,,,,,,https://data.europarl.europa.eu/person/96736
96739,Mr,Reinhard,Bütikofer,,,male,Germany,Mannheim,26/01/1953 01:00,,https://www.europarl.europa.eu/mepphoto/96739.jpg,mailto:reinhard.buetikofer@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96739
96740,Mr,Yannick,Jadot,,,male,France,Clacy et Thierret,27/07/1967 01:00,,https://www.europarl.europa.eu/mepphoto/96740.jpg,mailto:yannick.jadot@europarl.europa.eu,http://www.yannickjadot.fr/,https://twitter.com/yjadot,https://www.facebook.com/yannick.jadot,,,https://data.europarl.europa.eu/person/96740
96742,Mr,Jean-Luc,Mélenchon,,,male,France,Tanger,19/08/1951 01:00,,https://www.europarl.europa.eu/mepphoto/96742.jpg,,,,,,,https://data.europarl.europa.eu/person/96742
96743,Ms,Michèle,Rivasi,,,female,France,Montélimar,09/02/1953 01:00,,https://www.europarl.europa.eu/mepphoto/96743.jpg,mailto:michele.rivasi@europarl.europa.eu,https://www.michele-rivasi.eu/,https://twitter.com/michelerivasi?s=11&t=xGwG4_ECyp8O4_ladYlR-g,https://www.facebook.com/michele.rivasi.1,,https://www.instagram.com/michelerivasi/,https://data.europarl.europa.eu/person/96743
96744,Mr,José,Bové,,,male,France,Talence,11/06/1953 01:00,,https://www.europarl.europa.eu/mepphoto/96744.jpg,,,,,,,https://data.europarl.europa.eu/person/96744
96747,Mr,Arnaud,Danjean,,,male,France,Louhans,11/02/1971 01:00,,https://www.europarl.europa.eu/mepphoto/96747.jpg,mailto:arnaud.danjean@europarl.europa.eu,,https://twitter.com/ArnaudDanjean,,,https://www.instagram.com/danjeanarnaud/,https://data.europarl.europa.eu/person/96747
96748,Mr,Dennis,de Jong,,,male,Netherlands,,22/05/1955 01:00,,https://www.europarl.europa.eu/mepphoto/96748.jpg,,,,,,,https://data.europarl.europa.eu/person/96748
96752,Mr,Martin,Häusling,,,male,Germany,Bad Wildungen,26/03/1961 01:00,,https://www.europarl.europa.eu/mepphoto/96752.jpg,mailto:martin.haeusling@europarl.europa.eu,http://www.martin-haeusling.eu/,https://twitter.com/MartinHaeusling,https://www.facebook.com/martin.hausling,,,https://data.europarl.europa.eu/person/96752
96754,Mr,Wim,van de Camp,,,male,Netherlands,Oss,27/07/1953 01:00,,https://www.europarl.europa.eu/mepphoto/96754.jpg,,,,,,,https://data.europarl.europa.eu/person/96754
96756,Ms,Sabine,Verheyen,,,female,Germany,Aachen,24/10/1964 01:00,,https://www.europarl.europa.eu/mepphoto/96756.jpg,mailto:sabine.verheyen@europarl.europa.eu,http://www.sabine-verheyen.de/,https://twitter.com/sabineverheyen,https://www.facebook.com/mdep.ac,,https://www.instagram.com/sabineverheyen,https://data.europarl.europa.eu/person/96756
96761,Mr,Axel,Voss,,,male,Germany,Hameln,07/04/1963 01:00,,https://www.europarl.europa.eu/mepphoto/96761.jpg,mailto:axel.voss@europarl.europa.eu,http://www.axel-voss-europa.de/,http://twitter.com/AxelVossMdEP,https://www.facebook.com/AxelVossMdEP,,https://www.instagram.com/axel.voss.mdep/,https://data.europarl.europa.eu/person/96761
96762,Mr,Joachim,Zeller,,,male,Germany,Oppeln,01/07/1952 01:00,,https://www.europarl.europa.eu/mepphoto/96762.jpg,,,,,,,https://data.europarl.europa.eu/person/96762
96763,Mr,Pablo,Zalba Bidegain,,,male,Estonia,Pamplona,28/01/1975 01:00,,https://www.europarl.europa.eu/mepphoto/96763.jpg,,,,,,,https://data.europarl.europa.eu/person/96763
96764,Mr,Hermann,Winkler,,,male,Germany,Grimma,22/04/1963 01:00,,https://www.europarl.europa.eu/mepphoto/96764.jpg,,,,,,,https://data.europarl.europa.eu/person/96764
96765,Ms,Verónica,Lope Fontagné,,,female,Estonia,Caudéran,01/02/1952 01:00,,https://www.europarl.europa.eu/mepphoto/96765.jpg,,,,,,,https://data.europarl.europa.eu/person/96765
96767,Mr,Werner,Kuhn,,,male,Germany,Zingst,19/05/1955 01:00,,https://www.europarl.europa.eu/mepphoto/96767.jpg,,,,,,,https://data.europarl.europa.eu/person/96767
96768,Mr,Enrique,Guerrero Salom,,,male,Estonia,Carcaixent,28/08/1948 01:00,,https://www.europarl.europa.eu/mepphoto/96768.jpg,,,,,,,https://data.europarl.europa.eu/person/96768
96771,Mr,Jaros?aw,Kalinowski,,,male,Poland,Wyszków,12/04/1962 01:00,,https://www.europarl.europa.eu/mepphoto/96771.jpg,mailto:jaroslaw.kalinowski@europarl.europa.eu,http://www.kalinowski.pl/,,,https://www.facebook.com/JaroslawKalinowski/,https://www.instagram.com/jaroslaw_kalinowski/,https://data.europarl.europa.eu/person/96771
96772,Mr,Peter,Jahr,,,male,Germany,Burgstädt,24/04/1959 01:00,,https://www.europarl.europa.eu/mepphoto/96772.jpg,mailto:peter.jahr@europarl.europa.eu,http://www.peter-jahr.de/,https://twitter.com/peter_jahr,https://www.facebook.com/DrPeterJahr/,,,https://data.europarl.europa.eu/person/96772
96774,Mr,Jaros?aw,Wa??sa,,,male,Poland,Gda?sk,13/09/1976 01:00,,https://www.europarl.europa.eu/mepphoto/96774.jpg,,,,,,,https://data.europarl.europa.eu/person/96774
96775,Ms,Lara,Comi,,,female,Italy,Garbagnate Milanese,18/02/1983 01:00,,https://www.europarl.europa.eu/mepphoto/96775.jpg,,,,,,,https://data.europarl.europa.eu/person/96775
96776,Ms,Ró?a,Thun und Hohenstein,,,female,Poland,Kraków,13/04/1954 01:00,,https://www.europarl.europa.eu/mepphoto/96776.jpg,mailto:roza.thun@europarl.europa.eu,http://www.rozathun.pl,https://twitter.com/rozathun,https://www.facebook.com/rozathun,,https://www.instagram.com/rozathun/,https://data.europarl.europa.eu/person/96776
96779,Ms,Danuta Maria,Hübner,,,female,Poland,Nisko,08/04/1948 01:00,,https://www.europarl.europa.eu/mepphoto/96779.jpg,mailto:danuta.huebner@europarl.europa.eu,http://danuta-huebner.pl/,https://twitter.com/danutahuebner,https://www.facebook.com/danuta.hubner,,https://www.instagram.com/danutahuebner/,https://data.europarl.europa.eu/person/96779
96780,Ms,Monika,Hohlmeier,,,female,Germany,München,02/07/1962 01:00,,https://www.europarl.europa.eu/mepphoto/96780.jpg,mailto:monika.hohlmeier@europarl.europa.eu; mailto:oberfranken@monika.hohlmeier.de,http://www.monika.hohlmeier.de/,https://twitter.com/mhohlmeier,https://www.facebook.com/mhohlmeier/,,https://www.instagram.com/monika.hohlmeier/,https://data.europarl.europa.eu/person/96780
96781,Ms,Danuta,Jaz?owiecka,,,female,Poland,Opole,19/05/1957 01:00,,https://www.europarl.europa.eu/mepphoto/96781.jpg,,,,,,,https://data.europarl.europa.eu/person/96781
96784,Mr,Janusz,Zemke,,,male,Poland,Kowalewo,24/02/1949 01:00,,https://www.europarl.europa.eu/mepphoto/96784.jpg,,,,,,,https://data.europarl.europa.eu/person/96784
96787,Mr,Herbert,Dorfmann,,,male,Italy,Brixen,04/03/1969 01:00,,https://www.europarl.europa.eu/mepphoto/96787.jpg,mailto:herbert.dorfmann@europarl.europa.eu,,https://twitter.com/HerbertDorfmann,https://www.facebook.com/herbert.dorfmann/,,,https://data.europarl.europa.eu/person/96787
96790,Mr,Marek Józef,Gróbarczyk,,,male,Poland,Nowy S?cz,13/03/1968 01:00,,https://www.europarl.europa.eu/mepphoto/96790.jpg,,,,,,,https://data.europarl.europa.eu/person/96790
96791,Ms,El?bieta Katarzyna,?ukacijewska,,,female,Poland,Jas?o,25/11/1966 01:00,,https://www.europarl.europa.eu/mepphoto/96791.jpg,mailto:elzbieta.lukacijewska@europarl.europa.eu,http://www.lukacijewska.pl/,https://twitter.com/elukacijewska,https://www.facebook.com/lukacijewska,https://www.facebook.com/lukacijewska.elzbieta,https://www.instagram.com/ela_lukacijewska/,https://data.europarl.europa.eu/person/96791
96796,Mr,Ryszard Antoni,Legutko,,,male,Poland,Kraków,24/12/1949 01:00,,https://www.europarl.europa.eu/mepphoto/96796.jpg,mailto:ryszardantoni.legutko@europarl.europa.eu,http://www.rlegutko.pl,,,,,https://data.europarl.europa.eu/person/96796
96801,Mr,Tomasz Piotr,Por?ba,,,male,Poland,Grybów,31/03/1973 01:00,,https://www.europarl.europa.eu/mepphoto/96801.jpg,mailto:tomasz.poreba@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96801
96805,Mr,Paul,Nuttall,,,male,United Kingdom,Liverpool,30/11/1976 01:00,,https://www.europarl.europa.eu/mepphoto/96805.jpg,,,,,,,https://data.europarl.europa.eu/person/96805
96806,Ms,Teresa,Jiménez-Becerril Barrio,,,female,Estonia,Sevilla,24/07/1961 01:00,,https://www.europarl.europa.eu/mepphoto/96806.jpg,,,,,,,https://data.europarl.europa.eu/person/96806
96808,Mr,Pablo,Arias Echeverría,,,male,Estonia,Madrid,30/06/1970 01:00,,https://www.europarl.europa.eu/mepphoto/96808.jpg,mailto:pablo.ariasecheverria@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96808
96809,Mr,Peter,van Dalen,,,male,Netherlands,Zwijndrecht,03/09/1958 01:00,,https://www.europarl.europa.eu/mepphoto/96809.jpg,mailto:peter.vandalen@europarl.europa.eu,http://www.petervandalen.eu,http://twitter.com/petervdalen,https://www.facebook.com/PetervDalen/,,https://www.instagram.com/petervdalen/,https://data.europarl.europa.eu/person/96809
96811,Ms,Rosa,Estaràs Ferragut,,,female,Estonia,,21/10/1965 01:00,,https://www.europarl.europa.eu/mepphoto/96811.jpg,mailto:rosa.estaras@europarl.europa.eu,,,,,https://www.instagram.com/rosaestaras/,https://data.europarl.europa.eu/person/96811
96812,Mr,Juan Fernando,López Aguilar,,,male,Estonia,Las Palmas,10/06/1961 01:00,,https://www.europarl.europa.eu/mepphoto/96812.jpg,mailto:juanfernando.lopezaguilar@europarl.europa.eu,,https://twitter.com/JFLopezAguilar,https://www.facebook.com/JFLAguilar,,,https://data.europarl.europa.eu/person/96812
96813,Ms,Barbara,Matera,,,female,Italy,Foggia,09/12/1981 01:00,,https://www.europarl.europa.eu/mepphoto/96813.jpg,,,,,,,https://data.europarl.europa.eu/person/96813
96815,Ms,Judith,Sargentini,,,female,Netherlands,Amsterdam,13/03/1974 01:00,,https://www.europarl.europa.eu/mepphoto/96815.jpg,,,,,,,https://data.europarl.europa.eu/person/96815
96816,Mr,Giovanni,La Via,,,male,Italy,,,,https://www.europarl.europa.eu/mepphoto/96816.jpg,,,,,,,https://data.europarl.europa.eu/person/96816
96820,Ms,Marisa,Matias,,,female,Portugal,Coimbra,20/02/1976 01:00,,https://www.europarl.europa.eu/mepphoto/96820.jpg,mailto:marisa.matias@europarl.europa.eu,,https://twitter.com/mmatias_,https://www.facebook.com/MATIAS.Marisa/,,https://www.instagram.com/marisa_matias,https://data.europarl.europa.eu/person/96820
96824,Ms,Monica,Macovei,,,female,Romania,Bucure?ti,04/02/1959 01:00,,https://www.europarl.europa.eu/mepphoto/96824.jpg,,,,,,,https://data.europarl.europa.eu/person/96824
96825,Ms,Norica,Nicolai,,,female,Romania,Sinaia,27/01/1958 01:00,,https://www.europarl.europa.eu/mepphoto/96825.jpg,,,,,,,https://data.europarl.europa.eu/person/96825
96826,Mr,Tamás,Deutsch,,,male,Hungary,Budapest,27/07/1966 01:00,,https://www.europarl.europa.eu/mepphoto/96826.jpg,mailto:tamas.deutsch@europarl.europa.eu,http://deutsch.fidesz-eu.hu/,https://twitter.com/dajcstomi,,https://www.facebook.com/people/Deutsch-Tam%C3%A1s/100000694338124,https://www.instagram.com/dajcstomi/,https://data.europarl.europa.eu/person/96826
96829,Mr,Ádám,Kósa,,,male,Hungary,Budapest,01/07/1975 01:00,,https://www.europarl.europa.eu/mepphoto/96829.jpg,mailto:adam.kosa@europarl.europa.eu,https://kosaadam.hu/hu/,https://twitter.com/adamkosamep,https://www.facebook.com/adamkosamep/,,,https://data.europarl.europa.eu/person/96829
96831,Ms,Jutta,Steinruck,,,female,Germany,Ludwigshafen,01/09/1962 01:00,,https://www.europarl.europa.eu/mepphoto/96831.jpg,,,,,,,https://data.europarl.europa.eu/person/96831
96833,Mr,Jens,Geier,,,male,Germany,,,,https://www.europarl.europa.eu/mepphoto/96833.jpg,mailto:jens.geier@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96833
96835,Mr,Traian,Ungureanu,,,male,Romania,Bucure?ti,01/03/1958 01:00,,https://www.europarl.europa.eu/mepphoto/96835.jpg,,,,,,,https://data.europarl.europa.eu/person/96835
96836,Mr,Peter,Simon,,,male,Germany,Mannheim,04/04/1967 01:00,,https://www.europarl.europa.eu/mepphoto/96836.jpg,,,,,,,https://data.europarl.europa.eu/person/96836
96837,Ms,Petra,Kammerevert,,,female,Germany,Duisburg,01/06/1966 01:00,,https://www.europarl.europa.eu/mepphoto/96837.jpg,mailto:petra.kammerevert@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96837
96838,Mr,Cristian Dan,Preda,,,male,Romania,Bucure?ti,26/10/1966 01:00,,https://www.europarl.europa.eu/mepphoto/96838.jpg,,,,,,,https://data.europarl.europa.eu/person/96838
96839,Ms,Kerstin,Westphal,,,female,Germany,Hamburg,11/09/1962 01:00,,https://www.europarl.europa.eu/mepphoto/96839.jpg,,,,,,,https://data.europarl.europa.eu/person/96839
96840,Mr,Knut,Fleckenstein,,,male,Germany,Bad Nauheim,20/12/1953 01:00,,https://www.europarl.europa.eu/mepphoto/96840.jpg,,,,,,,https://data.europarl.europa.eu/person/96840
96842,Mr,Ismail,Ertug,,,male,Germany,Amberg,05/12/1975 01:00,,https://www.europarl.europa.eu/mepphoto/96842.jpg,mailto:ismail.ertug@europarl.europa.eu,http://www.ertug.eu,https://twitter.com/IsmailErtug,,http://www.facebook.com/ertug.eu,https://www.instagram.com/ertug.eu/,https://data.europarl.europa.eu/person/96842
96844,Mr,Norbert,Neuser,,,male,Germany,Boppard,22/03/1949 01:00,,https://www.europarl.europa.eu/mepphoto/96844.jpg,,,,,,,https://data.europarl.europa.eu/person/96844
96847,Mr,Claudiu Ciprian,T?n?sescu,,,male,Romania,Bucure?ti,19/07/1965 01:00,,https://www.europarl.europa.eu/mepphoto/96847.jpg,,,,,,,https://data.europarl.europa.eu/person/96847
96848,Ms,Mariya,Gabriel,?????,???????,female,Bulgaria,Gotse Delchev,20/05/1979 12:00,,https://www.europarl.europa.eu/mepphoto/96848.jpg,,,,,,,https://data.europarl.europa.eu/person/96848
96849,Mr,Alain,Cadec,,,male,France,Saint-Brieuc,21/06/1953 01:00,,https://www.europarl.europa.eu/mepphoto/96849.jpg,,,,,,,https://data.europarl.europa.eu/person/96849
96851,Mr,Thomas,Händel,,,male,Germany,Nürnberg,27/08/1953 01:00,,https://www.europarl.europa.eu/mepphoto/96851.jpg,,,,,,,https://data.europarl.europa.eu/person/96851
96852,Ms,Cornelia,Ernst,,,female,Germany,Bad Saarow,30/11/1956 01:00,,https://www.europarl.europa.eu/mepphoto/96852.jpg,mailto:cornelia.ernst@europarl.europa.eu,,https://twitter.com/ernstcornelia?lang=en,,,,https://data.europarl.europa.eu/person/96852
96854,Ms,Sabine,Lösing,,,female,Germany,Göttingen,30/11/1955 01:00,,https://www.europarl.europa.eu/mepphoto/96854.jpg,,,,,,,https://data.europarl.europa.eu/person/96854
96857,Mr,C?t?lin Sorin,Ivan,,,male,Romania,Gala?i,23/12/1978 01:00,,https://www.europarl.europa.eu/mepphoto/96857.jpg,,,,,,,https://data.europarl.europa.eu/person/96857
