mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
1200,Mr,Joaquín,Sisó Cruellas,,,male,Estonia,Fraga (Huesca),05/06/1931 01:00,,https://www.europarl.europa.eu/mepphoto/1200.jpg,,,,,,,https://data.europarl.europa.eu/person/1200
1201,Mr,Pedro Manuel,Canavarro,,,male,Portugal,Santarém,09/05/1937 01:00,,https://www.europarl.europa.eu/mepphoto/1201.jpg,,,,,,,https://data.europarl.europa.eu/person/1201
1202,Mr,Yves,Cochet,,,male,France,Rennes,15/02/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1202.jpg,,,,,,,https://data.europarl.europa.eu/person/1202
1203,Mr,Max,Gallo,,,male,France,Nice,07/01/1932 02:00,18/07/2017 12:00,https://www.europarl.europa.eu/mepphoto/1203.jpg,,,,,,,https://data.europarl.europa.eu/person/1203
1204,Mr,Alain,Lamassoure,,,male,France,Pau,10/02/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1204.jpg,,,,,,,https://data.europarl.europa.eu/person/1204
1205,Mr,Jean-Claude,PASTY,,,male,France,Luçon (Vendée),15/06/1937 01:00,21/02/2013 01:00,https://www.europarl.europa.eu/mepphoto/1205.jpg,,,,,,,https://data.europarl.europa.eu/person/1205
1206,Mr,Alain,Pompidou,,,male,France,Paris,05/04/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1206.jpg,,,,,,,https://data.europarl.europa.eu/person/1206
1207,Mr,Jean-Pierre,Raffarin,,,male,France,Poitiers,03/08/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1207.jpg,,,,,,,https://data.europarl.europa.eu/person/1207
1208,Mr,Frédéric,Rosmini,,,male,France,Ucciani (Corse du Sud),18/05/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1208.jpg,,,,,,,https://data.europarl.europa.eu/person/1208
1209,Mr,Bernard,Antony,,,male,France,Tarbes,28/11/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1209.jpg,,,,,,,https://data.europarl.europa.eu/person/1209
1210,Mr,Jean-Paul,Benoit,,,male,France,Marennes,28/09/1936 01:00,,https://www.europarl.europa.eu/mepphoto/1210.jpg,,,,,,,https://data.europarl.europa.eu/person/1210
1211,Mr,Yvan M.,Blot,,,male,France,Saint-Mandé,29/06/1948 01:00,10/10/2018 12:00,https://www.europarl.europa.eu/mepphoto/1211.jpg,,,,,,,https://data.europarl.europa.eu/person/1211
1212,Mr,Alain,Bombard,,,male,France,Paris,27/10/1924 02:00,19/07/2005 12:00,https://www.europarl.europa.eu/mepphoto/1212.jpg,,,,,,,https://data.europarl.europa.eu/person/1212
1213,Mr,Jean-François,Hory,,,male,France,Neufchateau (Vosges),15/05/1949 01:00,28/12/2017 01:00,https://www.europarl.europa.eu/mepphoto/1213.jpg,,,,,,,https://data.europarl.europa.eu/person/1213
1214,Mr,Hans-Günter,Schodruch,,,male,Germany,Ragnit,30/09/1926 01:00,18/08/1999 12:00,https://www.europarl.europa.eu/mepphoto/1214.jpg,,,,,,,https://data.europarl.europa.eu/person/1214
1215,Mr,Franz,Schönhuber,,,male,Germany,Trostberg,10/01/1923 02:00,,https://www.europarl.europa.eu/mepphoto/1215.jpg,,,,,,,https://data.europarl.europa.eu/person/1215
1216,Mr,Robert Ernest,Krieps,,,male,Luxembourg,Dalheim,16/10/1922 02:00,01/08/1990 12:00,https://www.europarl.europa.eu/mepphoto/1216.jpg,,,,,,,https://data.europarl.europa.eu/person/1216
1218,Mr,Anthony Joseph (Joe),Wilson,,,male,United Kingdom,Birkenhead,06/07/1937 01:00,,https://www.europarl.europa.eu/mepphoto/1218.jpg,,,,,,,https://data.europarl.europa.eu/person/1218
1219,Mr,José María,Gil-Robles Gil-Delgado,,,male,Estonia,Madrid,17/06/1935 01:00,,https://www.europarl.europa.eu/mepphoto/1219.jpg,,,,,,,https://data.europarl.europa.eu/person/1219
1220,Mr,Carlos,Perreau de Pinninck Domenech,,,male,Estonia,Madrid,05/03/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1220.jpg,,,,,,,https://data.europarl.europa.eu/person/1220
1221,Mr,Willi,Görlach,,,male,Germany,Butzbach,27/12/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1221.jpg,,,,,,,https://data.europarl.europa.eu/person/1221
1222,Mr,Karsten Friedrich,Hoppenstedt,,,male,Germany,Osnabrück,06/04/1937 01:00,,https://www.europarl.europa.eu/mepphoto/1222.jpg,,,,,,,https://data.europarl.europa.eu/person/1222
1223,Mr,Harald,Neubauer,,,male,Germany,Hamburg,03/12/1951 01:00,29/12/2021 01:00,https://www.europarl.europa.eu/mepphoto/1223.jpg,,,,,,,https://data.europarl.europa.eu/person/1223
1224,Mr,Karl,von Wogau,,,male,Germany,Freiburg,18/07/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1224.jpg,,,,,,,https://data.europarl.europa.eu/person/1224
1225,Mr,Axel N.,Zarges,,,male,Germany,Kassel,07/10/1932 02:00,29/12/1989 01:00,https://www.europarl.europa.eu/mepphoto/1225.jpg,,,,,,,https://data.europarl.europa.eu/person/1225
1226,Mr,Pedro,Bofill Abeilhe,,,male,Estonia,Alcazarquivir,14/02/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1226.jpg,,,,,,,https://data.europarl.europa.eu/person/1226
1227,Mr,Juan José,de la Cámara Martínez,,,male,Estonia,Madrid,01/07/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1227.jpg,,,,,,,https://data.europarl.europa.eu/person/1227
1228,Mr,Juan Antonio,Gangoiti Llaguno,,,male,Estonia,Bilbao,05/11/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1228.jpg,,,,,,,https://data.europarl.europa.eu/person/1228
1229,Mr,Wilfried,Telkämper,,,male,Germany,Lingen-Ems,16/01/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1229.jpg,,,,,,,https://data.europarl.europa.eu/person/1229
1230,Mr,Günter,Topmann,,,male,Germany,Bielefeld,07/05/1934 01:00,,https://www.europarl.europa.eu/mepphoto/1230.jpg,,,,,,,https://data.europarl.europa.eu/person/1230
1231,Mr,Kurt,VITTINGHOFF,,,male,Germany,Mülheim/Ruhr,09/01/1928 02:00,15/08/2011 12:00,https://www.europarl.europa.eu/mepphoto/1231.jpg,,,,,,,https://data.europarl.europa.eu/person/1231
1232,Mr,Thomas,von der Vring,,,male,Germany,Stuttgart,27/05/1937 01:00,,https://www.europarl.europa.eu/mepphoto/1232.jpg,,,,,,,https://data.europarl.europa.eu/person/1232
1233,Mr,Gerd,Walter,,,male,Germany,Lübeck,26/04/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1233.jpg,,,,,,,https://data.europarl.europa.eu/person/1233
1234,Mr,Klaus H.W.,Wettig,,,male,Germany,Göttingen,15/08/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1234.jpg,,,,,,,https://data.europarl.europa.eu/person/1234
1235,Ms,Magdalene,Hoff,,,female,Germany,Hagen,29/12/1940 12:00,29/03/2017 12:00,https://www.europarl.europa.eu/mepphoto/1235.jpg,,,,,,,https://data.europarl.europa.eu/person/1235
1236,Ms,Marlene,Lenz,,,female,Germany,Berlin,04/07/1932 01:00,,https://www.europarl.europa.eu/mepphoto/1236.jpg,,,,,,,https://data.europarl.europa.eu/person/1236
1237,Ms,Mechtild,Rothe,,,female,Germany,Paderborn,10/08/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1237.jpg,,,,,,,https://data.europarl.europa.eu/person/1237
1238,Mr,Dieter P.A.,Schinzel,,,male,Germany,Berlin,14/11/1942 01:00,,https://www.europarl.europa.eu/mepphoto/1238.jpg,,,,,,,https://data.europarl.europa.eu/person/1238
1239,Mr,Gerhard,Schmid,,,male,Germany,Straubing,05/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1239.jpg,,,,,,,https://data.europarl.europa.eu/person/1239
1240,Mr,"Franz Ludwig, Schenk",Stauffenberg,,,male,Germany,Bamberg,04/05/1938 01:00,,https://www.europarl.europa.eu/mepphoto/1240.jpg,,,,,,,https://data.europarl.europa.eu/person/1240
1241,Ms,Maartje J.A.,van Putten,,,female,Netherlands,Bussum,05/07/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1241.jpg,,,,,,,https://data.europarl.europa.eu/person/1241
1242,Ms,Birgit,BJØRNVIG,,,female,Denmark,København,28/12/1935 02:00,03/10/2015 12:00,https://www.europarl.europa.eu/mepphoto/1242.jpg,,,,,,,https://data.europarl.europa.eu/person/1242
1243,Ms,Marie,Jepsen,,,female,Denmark,Nørre Nissum,27/03/1940 01:00,20/10/2018 12:00,https://www.europarl.europa.eu/mepphoto/1243.jpg,,,,,,,https://data.europarl.europa.eu/person/1243
1244,Ms,Tove,Nielsen,,,female,Denmark,Durup,08/04/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1244.jpg,,,,,,,https://data.europarl.europa.eu/person/1244
1245,Ms,Joanna,Rønn,,,female,Denmark,København,20/02/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1245.jpg,,,,,,,https://data.europarl.europa.eu/person/1245
1246,Ms,Guadalupe,Ruiz-Giménez Aguilar,,,female,Estonia,Madrid,10/08/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1246.jpg,,,,,,,https://data.europarl.europa.eu/person/1246
1247,Mr,Willi,Rothley,,,male,Germany,Bottenbach,15/12/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1247.jpg,,,,,,,https://data.europarl.europa.eu/person/1247
1248,Mr,Bernhard,Sälzer,,,male,Germany,Berlin,04/09/1940 12:00,18/12/1993 01:00,https://www.europarl.europa.eu/mepphoto/1248.jpg,,,,,,,https://data.europarl.europa.eu/person/1248
1249,Mr,Jannis,Sakellariou,,,male,Germany,Athen,12/11/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1249.jpg,,,,,,,https://data.europarl.europa.eu/person/1249
1250,Ms,Brigitte U.J.M.J.G.,Ernst de la Graete,,,female,Belgium,Liège,23/04/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1250.jpg,,,,,,,https://data.europarl.europa.eu/person/1250
1251,Ms,Anna (An) M.A.,Hermans,,,female,Belgium,Zolder,23/09/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1251.jpg,,,,,,,https://data.europarl.europa.eu/person/1251
1252,Mr,(Hans) Johannes Wilhelm,Peters,,,male,Germany,Uedem (Kr. Kleve),10/12/1927 02:00,,https://www.europarl.europa.eu/mepphoto/1252.jpg,,,,,,,https://data.europarl.europa.eu/person/1252
1253,Mr,Hans-Gert,Pöttering,,,male,Germany,Bersenbrück (Niedersachsen),15/09/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1253.jpg,,,,,,,https://data.europarl.europa.eu/person/1253
1254,Mr,Fritz,Pirkl,,,male,Germany,Sulzbach-Rosenberg,13/08/1925 01:00,19/08/1993 12:00,https://www.europarl.europa.eu/mepphoto/1254.jpg,,,,,,,https://data.europarl.europa.eu/person/1254
1255,Mr,Günter,Rinsche,,,male,Germany,Hamm,13/07/1930 01:00,,https://www.europarl.europa.eu/mepphoto/1255.jpg,,,,,,,https://data.europarl.europa.eu/person/1255
1256,Mr,Dieter,ROGALLA,,,male,Germany,Weißwasser (Oberlausitz),20/08/1927 01:00,08/01/2013 01:00,https://www.europarl.europa.eu/mepphoto/1256.jpg,,,,,,,https://data.europarl.europa.eu/person/1256
1257,Mr,Gerd Ludwig,Lemmer,,,male,Germany,Remscheid,13/09/1925 01:00,,https://www.europarl.europa.eu/mepphoto/1257.jpg,,,,,,,https://data.europarl.europa.eu/person/1257
1258,Mr,Rolf,Linkohr,,,male,Germany,Stuttgart,11/04/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1258.jpg,,,,,,,https://data.europarl.europa.eu/person/1258
1259,Mr,Rudolf,Luster,,,male,Germany,Berlin-Schöneberg,20/01/1921 02:00,,https://www.europarl.europa.eu/mepphoto/1259.jpg,,,,,,,https://data.europarl.europa.eu/person/1259
1260,Mr,Kurt,Malangré,,,male,Germany,Aachen,18/09/1934 01:00,04/10/2018 12:00,https://www.europarl.europa.eu/mepphoto/1260.jpg,,,,,,,https://data.europarl.europa.eu/person/1260
1261,Mr,Karl-Heinrich,Mihr,,,male,Germany,Gudensberg (Hessen),22/07/1935 01:00,,https://www.europarl.europa.eu/mepphoto/1261.jpg,,,,,,,https://data.europarl.europa.eu/person/1261
1262,Mr,Werner,Münch,,,male,Germany,Kirchhellen,25/09/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1262.jpg,,,,,,,https://data.europarl.europa.eu/person/1262
1263,Mr,Elmar,Brok,,,male,Germany,Verl (Kr. Gütersloh),14/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1263.jpg,,,,,,,https://data.europarl.europa.eu/person/1263
1264,Mr,Ingo,Friedrich,,,male,Germany,Kutno,24/01/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1264.jpg,,,,,,,https://data.europarl.europa.eu/person/1264
1265,Mr,Otto,von HABSBURG,,,male,Germany,Reichenau,20/11/1912 01:00,04/07/2011 12:00,https://www.europarl.europa.eu/mepphoto/1265.jpg,,,,,,,https://data.europarl.europa.eu/person/1265
1266,Mr,Klaus,Hänsch,,,male,Germany,Sprottau (Schlesien),15/12/1938 02:00,,https://www.europarl.europa.eu/mepphoto/1266.jpg,,,,,,,https://data.europarl.europa.eu/person/1266
1267,Mr,Egon A.,KLEPSCH,,,male,Germany,Bodenbach (Elbe),30/01/1930 02:00,18/09/2010 12:00,https://www.europarl.europa.eu/mepphoto/1267.jpg,,,,,,,https://data.europarl.europa.eu/person/1267
1268,Mr,Horst,Langes,,,male,Germany,Koblenz,02/12/1928 02:00,,https://www.europarl.europa.eu/mepphoto/1268.jpg,,,,,,,https://data.europarl.europa.eu/person/1268
1269,Mr,Christian,Rovsing,,,male,Denmark,Rødovre,02/11/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1269.jpg,,,,,,,https://data.europarl.europa.eu/person/1269
1270,Mr,Artur,Da Cunha Oliveira,,,male,Portugal,Lawrence (Mass. USA),30/09/1924 01:00,20/06/2018 12:00,https://www.europarl.europa.eu/mepphoto/1270.jpg,,,,,,,https://data.europarl.europa.eu/person/1270
1271,Mr,Siegbert,Alber,,,male,Germany,Hechingen (Hohenzollern),27/07/1936 01:00,04/06/2021 12:00,https://www.europarl.europa.eu/mepphoto/1271.jpg,,,,,,,https://data.europarl.europa.eu/person/1271
1272,Mr,Reinhold L.,Bocklet,,,male,Germany,Schongau (Obb.),05/04/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1272.jpg,,,,,,,https://data.europarl.europa.eu/person/1272
1273,Mr,Maxime J.M.,Verhagen,,,male,Netherlands,Maastricht,14/09/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1273.jpg,,,,,,,https://data.europarl.europa.eu/person/1273
1274,Mr,Freddy,Blak,,,male,Denmark,Odense,08/03/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1274.jpg,,,,,,,https://data.europarl.europa.eu/person/1274
1275,Mr,Jens-Peter,Bonde,,,male,Denmark,Åbenrå,27/03/1948 01:00,04/04/2021 12:00,https://www.europarl.europa.eu/mepphoto/1275.jpg,,,,,,,https://data.europarl.europa.eu/person/1275
1276,Mr,Frode Nør,Christensen,,,male,Denmark,Mindstrup,09/10/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1276.jpg,,,,,,,https://data.europarl.europa.eu/person/1276
1277,Mr,John,Iversen,,,male,Denmark,Grindsted,04/01/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1277.jpg,,,,,,,https://data.europarl.europa.eu/person/1277
1278,Mr,Erhard V.,Jakobsen,,,male,Denmark,Grene,25/02/1917 01:00,,https://www.europarl.europa.eu/mepphoto/1278.jpg,,,,,,,https://data.europarl.europa.eu/person/1278
1279,Mr,Barry,Desmond,,,male,Ireland,Cork,15/05/1935 01:00,,https://www.europarl.europa.eu/mepphoto/1279.jpg,,,,,,,https://data.europarl.europa.eu/person/1279
1280,Mr,Patrick,LANE,,,male,Ireland,Clare,07/09/1934 01:00,23/07/2012 12:00,https://www.europarl.europa.eu/mepphoto/1280.jpg,,,,,,,https://data.europarl.europa.eu/person/1280
1281,Mr,Jan Willem,Bertens,,,male,Netherlands,Maastricht,23/01/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1281.jpg,,,,,,,https://data.europarl.europa.eu/person/1281
1282,Mr,Arie M.,Oostlander,,,male,Netherlands,Oude Wetering (Gem. Alkemade),28/03/1936 02:00,21/04/2019 12:00,https://www.europarl.europa.eu/mepphoto/1282.jpg,,,,,,,https://data.europarl.europa.eu/person/1282
1283,Mr,Jan,Sonneveld,,,male,Netherlands,Zoetermeer,13/05/1933 01:00,,https://www.europarl.europa.eu/mepphoto/1283.jpg,,,,,,,https://data.europarl.europa.eu/person/1283
1284,Mr,Herman A.,Verbeek,,,male,Netherlands,Groningen,17/05/1936 01:00,,https://www.europarl.europa.eu/mepphoto/1284.jpg,,,,,,,https://data.europarl.europa.eu/person/1284
1285,Mr,Lode J.C.,VAN OUTRIVE,,,male,Belgium,Antwerpen,18/01/1932 02:00,22/08/2009 12:00,https://www.europarl.europa.eu/mepphoto/1285.jpg,,,,,,,https://data.europarl.europa.eu/person/1285
1286,Mr,Patrick Mark,Cooney,,,male,Ireland,Dublin,02/03/1931 02:00,,https://www.europarl.europa.eu/mepphoto/1286.jpg,,,,,,,https://data.europarl.europa.eu/person/1286
1287,Mr,Pat,Cox,,,male,Ireland,Dublin,28/11/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1287.jpg,,,,,,,https://data.europarl.europa.eu/person/1287
1288,Mr,John Walls,Cushnahan,,,male,Ireland,Belfast,23/07/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1288.jpg,,,,,,,https://data.europarl.europa.eu/person/1288
1289,Mr,Proinsias,De Rossa,,,male,Ireland,Dublin,15/05/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1289.jpg,,,,,,,https://data.europarl.europa.eu/person/1289
1290,Mr,François-Xavier G.M.J.C.H.,de DONNEA,,,male,Belgium,Edegem,29/04/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1290.jpg,,,,,,,https://data.europarl.europa.eu/person/1290
1291,Mr,Marc,Galle,,,male,Belgium,Denderleeuw,11/09/1930 01:00,13/04/2007 12:00,https://www.europarl.europa.eu/mepphoto/1291.jpg,,,,,,,https://data.europarl.europa.eu/person/1291
1292,Mr,Paul A.A.J.G.,Lannoye,,,male,Belgium,Sprimont,22/06/1939 01:00,04/12/2021 01:00,https://www.europarl.europa.eu/mepphoto/1292.jpg,,,,,,,https://data.europarl.europa.eu/person/1292
1293,Mr,Karel A.H.A.M.,Pinxten,,,male,Belgium,Overpelt,19/07/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1293.jpg,,,,,,,https://data.europarl.europa.eu/person/1293
1294,Mr,Elio,Di Rupo,,,male,Belgium,Morlanwelz,18/07/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1294.jpg,,,,,,,https://data.europarl.europa.eu/person/1294
1295,Mr,Terence,Wynn,,,male,United Kingdom,Wigan,27/06/1946 12:00,,https://www.europarl.europa.eu/mepphoto/1295.jpg,,,,,,,https://data.europarl.europa.eu/person/1295
1296,Mr,Willy C.E.H.,DE CLERCQ,,,male,Belgium,Gent,08/07/1927 01:00,28/10/2011 12:00,https://www.europarl.europa.eu/mepphoto/1296.jpg,,,,,,,https://data.europarl.europa.eu/person/1296
1297,Mr,Jean P.M.O.G.,DEFRAIGNE,,,male,Belgium,Roosendael-en-Nispen (Pays-Bas),18/04/1929 02:00,16/03/2016 01:00,https://www.europarl.europa.eu/mepphoto/1297.jpg,,,,,,,https://data.europarl.europa.eu/person/1297
1298,Mr,Karel C.C.,Dillen,,,male,Belgium,Antwerpen,16/10/1925 02:00,27/04/2007 12:00,https://www.europarl.europa.eu/mepphoto/1298.jpg,,,,,,,https://data.europarl.europa.eu/person/1298
1299,Ms,Anne Caroline B.,Mcintosh,,,female,United Kingdom,Edinburgh,20/09/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1299.jpg,,,,,,,https://data.europarl.europa.eu/person/1299
1300,Ms,Anita Jean,Pollack,,,female,United Kingdom,Australia,03/06/1946 12:00,,https://www.europarl.europa.eu/mepphoto/1300.jpg,,,,,,,https://data.europarl.europa.eu/person/1300
1301,Ms,Patricia E.,Rawlings,,,female,United Kingdom,London,27/01/1939 02:00,,https://www.europarl.europa.eu/mepphoto/1301.jpg,,,,,,,https://data.europarl.europa.eu/person/1301
1302,Ms,Imelda Mary,Read,,,female,United Kingdom,Hillingdon (Middlesex),08/01/1939 02:00,,https://www.europarl.europa.eu/mepphoto/1302.jpg,,,,,,,https://data.europarl.europa.eu/person/1302
1303,Mr,Ian,White,,,male,United Kingdom,Bristol,08/04/1945 12:00,27/06/2021 12:00,https://www.europarl.europa.eu/mepphoto/1303.jpg,,,,,,,https://data.europarl.europa.eu/person/1303
1304,Ms,Concepció,Ferrer,,,female,Estonia,Ripoll (Girona),27/01/1938 02:00,,https://www.europarl.europa.eu/mepphoto/1304.jpg,,,,,,,https://data.europarl.europa.eu/person/1304
1305,Ms,Ludivina,García Arias,,,female,Estonia,Morelia (México),13/12/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1305.jpg,,,,,,,https://data.europarl.europa.eu/person/1305
1306,Ms,Carmen,Llorca Vilaplana,,,female,Estonia,Alcoy (Alicante),29/11/1921 02:00,30/04/1999 12:00,https://www.europarl.europa.eu/mepphoto/1306.jpg,,,,,,,https://data.europarl.europa.eu/person/1306
1307,Ms,Ana,Miranda de Lage,,,female,Estonia,San Sebastián,07/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1307.jpg,,,,,,,https://data.europarl.europa.eu/person/1307
1308,Ms,Pauline,Green,,,female,United Kingdom,Gzira (Malta),08/12/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1308.jpg,,,,,,,https://data.europarl.europa.eu/person/1308
1309,Mr,Brian,Simpson,,,male,United Kingdom,Leigh (Lancashire),06/02/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1309.jpg,,,,,,,https://data.europarl.europa.eu/person/1309
1310,Mr,Alex,Smith,,,male,United Kingdom,Kilwinning (Ayrshire),02/12/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1310.jpg,,,,,,,https://data.europarl.europa.eu/person/1310
1311,Mr,Gary,Titley,,,male,United Kingdom,Salford,19/01/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1311.jpg,,,,,,,https://data.europarl.europa.eu/person/1311
1312,Ms,Carmen,Díez de Rivera Icaza,,,female,Estonia,Madrid,29/08/1942 12:00,30/11/1999 01:00,https://www.europarl.europa.eu/mepphoto/1312.jpg,,,,,,,https://data.europarl.europa.eu/person/1312
1313,Ms,Bárbara,Dührkop Dührkop,,,female,Estonia,Hannover (Alemania),27/07/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1313.jpg,,,,,,,https://data.europarl.europa.eu/person/1313
1314,Mr,Wayne,David,,,male,United Kingdom,Bridgend (South Wales),01/07/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1314.jpg,,,,,,,https://data.europarl.europa.eu/person/1314
1315,Mr,Alan John,Donnelly,,,male,United Kingdom,Jarrow,16/07/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1315.jpg,,,,,,,https://data.europarl.europa.eu/person/1315
1316,Mr,Lyndon H.A.,Harrison,,,male,United Kingdom,Oxford,28/09/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1316.jpg,,,,,,,https://data.europarl.europa.eu/person/1316
1317,Mr,Henry Bell,McCubbin,,,male,United Kingdom,Glasgow,15/07/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1317.jpg,,,,,,,https://data.europarl.europa.eu/person/1317
1318,Mr,James,Nicholson,,,male,United Kingdom,,29/01/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1318.jpg,,,,,,,https://data.europarl.europa.eu/person/1318
1319,Mr,Josep,Verde I Aldea,,,male,Estonia,Granollers (Barcelona),03/11/1928 02:00,02/02/2017 01:00,https://www.europarl.europa.eu/mepphoto/1319.jpg,,,,,,,https://data.europarl.europa.eu/person/1319
1320,Mr,Xavier,Rubert de Ventós,,,male,Estonia,Barcelona,01/09/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1320.jpg,,,,,,,https://data.europarl.europa.eu/person/1320
1321,Mr,David Robert,Bowe,,,male,United Kingdom,Gateshead,19/07/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1321.jpg,,,,,,,https://data.europarl.europa.eu/person/1321
1322,Mr,Kenneth,COATES,,,male,United Kingdom,Leek (Staffordshire),16/09/1930 01:00,27/06/2010 12:00,https://www.europarl.europa.eu/mepphoto/1322.jpg,,,,,,,https://data.europarl.europa.eu/person/1322
1323,Mr,Peter Duncan,CRAMPTON,,,male,United Kingdom,Blackpool,10/06/1932 01:00,12/07/2011 12:00,https://www.europarl.europa.eu/mepphoto/1323.jpg,,,,,,,https://data.europarl.europa.eu/person/1323
1324,Mr,Enrique,Sapena Granell,,,male,Estonia,Valencia,17/01/1930 02:00,08/06/2008 12:00,https://www.europarl.europa.eu/mepphoto/1324.jpg,,,,,,,https://data.europarl.europa.eu/person/1324
1325,Mr,Mateo,Sierra Bardají,,,male,Estonia,Tarrasa (Barcelona),30/12/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1325.jpg,,,,,,,https://data.europarl.europa.eu/person/1325
1326,Mr,Fernando,Suárez González,,,male,Estonia,León,10/08/1933 01:00,,https://www.europarl.europa.eu/mepphoto/1326.jpg,,,,,,,https://data.europarl.europa.eu/person/1326
1327,Mr,José,Valverde López,,,male,Estonia,Guadix (Granada),11/08/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1327.jpg,,,,,,,https://data.europarl.europa.eu/person/1327
1328,Mr,José,Vázquez Fouz,,,male,Estonia,Lugo,19/12/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1328.jpg,,,,,,,https://data.europarl.europa.eu/person/1328
1329,Mr,Juan de Dios,Ramírez Heredia,,,male,Estonia,Puerto Real (Cádiz),29/06/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1329.jpg,,,,,,,https://data.europarl.europa.eu/person/1329
1330,Mr,Carlos,Robles Piquer,,,male,Estonia,Madrid,13/10/1925 02:00,09/02/2018 01:00,https://www.europarl.europa.eu/mepphoto/1330.jpg,,,,,,,https://data.europarl.europa.eu/person/1330
1331,Mr,Domènec,Romera I Alcàzar,,,male,Estonia,Barcelona,26/05/1936 01:00,05/04/2022 12:00,https://www.europarl.europa.eu/mepphoto/1331.jpg,,,,,,,https://data.europarl.europa.eu/person/1331
1332,Mr,Francisco Javier,Sanz Fernández,,,male,Estonia,Valencia,13/01/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1332.jpg,,,,,,,https://data.europarl.europa.eu/person/1332
1333,Mr,Fernando,Pérez Royo,,,male,Estonia,Alcalá de Guadaira (Sevilla),25/01/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1333.jpg,,,,,,,https://data.europarl.europa.eu/person/1333
1334,Mr,Luis,Planas Puchades,,,male,Estonia,Valencia,20/11/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1334.jpg,,,,,,,https://data.europarl.europa.eu/person/1334
