mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
942,Ms,Mechthild,von Alemann,,,female,Germany,Seebach/Krs. Langensalza,29/01/1937 02:00,,https://www.europarl.europa.eu/mepphoto/942.jpg,,,,,,,https://data.europarl.europa.eu/person/942
943,Ms,Susanna,Agnelli,,,female,Italy,Torino,24/04/1922 01:00,,https://www.europarl.europa.eu/mepphoto/943.jpg,,,,,,,https://data.europarl.europa.eu/person/943
946,Ms,Simone M.M.,Martin,,,female,France,Tourcoing,14/04/1943 12:00,,https://www.europarl.europa.eu/mepphoto/946.jpg,,,,,,,https://data.europarl.europa.eu/person/946
947,Ms,Luciana,Castellina,,,female,Italy,Roma,09/08/1929 01:00,,https://www.europarl.europa.eu/mepphoto/947.jpg,,,,,,,https://data.europarl.europa.eu/person/947
949,Ms,Maria Luisa,Cassanmagnago Cerretti,,,female,Italy,Bergamo,07/04/1929 02:00,04/08/2008 12:00,https://www.europarl.europa.eu/mepphoto/949.jpg,,,,,,,https://data.europarl.europa.eu/person/949
950,Mr,Georgios,Alexiadis,????????,?????????,male,Greece,Athina,18/12/1911 01:00,,https://www.europarl.europa.eu/mepphoto/950.jpg,,,,,,,https://data.europarl.europa.eu/person/950
951,Mr,Nicolas,Alfonsi,,,male,France,Cargèse (Corse),13/04/1936 02:00,,https://www.europarl.europa.eu/mepphoto/951.jpg,,,,,,,https://data.europarl.europa.eu/person/951
955,Mr,Vassilis,Ephremidis,???????,??????????,male,Greece,Athina,31/12/1915 01:00,17/08/2000 12:00,https://www.europarl.europa.eu/mepphoto/955.jpg,,,,,,,https://data.europarl.europa.eu/person/955
956,Mr,Leo C.,Tindemans,,,male,Belgium,Zwijndrecht,16/04/1922 12:00,26/12/2014 01:00,https://www.europarl.europa.eu/mepphoto/956.jpg,,,,,,,https://data.europarl.europa.eu/person/956
957,Mr,Pietro,ADONNINO,,,male,Italy,Roma,06/11/1929 02:00,22/03/2013 01:00,https://www.europarl.europa.eu/mepphoto/957.jpg,,,,,,,https://data.europarl.europa.eu/person/957
967,Mr,Gérard R.P.,Fuchs,,,male,France,Longjumeau,18/05/1940 12:00,,https://www.europarl.europa.eu/mepphoto/967.jpg,,,,,,,https://data.europarl.europa.eu/person/967
968,Mr,Emilio,COLOMBO,,,male,Italy,Potenza,11/04/1920 01:00,24/06/2013 12:00,https://www.europarl.europa.eu/mepphoto/968.jpg,,,,,,,https://data.europarl.europa.eu/person/968
972,Mr,Tom,Spencer,,,male,United Kingdom,Nottingham,10/04/1948 01:00,,https://www.europarl.europa.eu/mepphoto/972.jpg,,,,,,,https://data.europarl.europa.eu/person/972
974,Mr,Christian,de la Malène,,,male,France,Nîmes (Gard),05/12/1920 02:00,26/09/2007 12:00,https://www.europarl.europa.eu/mepphoto/974.jpg,,,,,,,https://data.europarl.europa.eu/person/974
975,Mr,Henri,SABY,,,male,France,Toulouse,08/08/1933 01:00,16/06/2011 12:00,https://www.europarl.europa.eu/mepphoto/975.jpg,,,,,,,https://data.europarl.europa.eu/person/975
976,Mr,Bernard,Thareau,,,male,France,La Rouxière,02/09/1936 01:00,29/06/1995 12:00,https://www.europarl.europa.eu/mepphoto/976.jpg,,,,,,,https://data.europarl.europa.eu/person/976
977,Mr,Vincenzo,Bettiza,,,male,Italy,Split (Jugoslavia),07/06/1927 01:00,26/07/2017 12:00,https://www.europarl.europa.eu/mepphoto/977.jpg,,,,,,,https://data.europarl.europa.eu/person/977
987,Mr,Nicolas,Estgen,,,male,Luxembourg,Dudelange,28/02/1930 02:00,26/12/2019 01:00,https://www.europarl.europa.eu/mepphoto/987.jpg,,,,,,,https://data.europarl.europa.eu/person/987
991,Mr,Salvatore,Lima,,,male,Italy,Palermo,23/01/1928 02:00,12/03/1992 01:00,https://www.europarl.europa.eu/mepphoto/991.jpg,,,,,,,https://data.europarl.europa.eu/person/991
1002,Mr,Marco,Pannella,,,male,Italy,Teramo,02/05/1930 12:00,19/05/2016 12:00,https://www.europarl.europa.eu/mepphoto/1002.jpg,,,,,,,https://data.europarl.europa.eu/person/1002
1013,Mr,Antonio,CARIGLIA,,,male,Italy,Vieste,28/03/1924 02:00,20/02/2010 01:00,https://www.europarl.europa.eu/mepphoto/1013.jpg,,,,,,,https://data.europarl.europa.eu/person/1013
1018,Mr,Francis,Wurtz,,,male,France,Strasbourg,03/01/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1018.jpg,,,,,,,https://data.europarl.europa.eu/person/1018
1019,Mr,Neil,Blaney,,,male,Ireland,Rossnakill (Co. Donegal),29/10/1922 02:00,08/11/1995 01:00,https://www.europarl.europa.eu/mepphoto/1019.jpg,,,,,,,https://data.europarl.europa.eu/person/1019
1043,Mr,Ioannis,Pesmazoglou,???????,???????????,male,Greece,Hios,01/03/1918 01:00,27/11/2003 01:00,https://www.europarl.europa.eu/mepphoto/1043.jpg,,,,,,,https://data.europarl.europa.eu/person/1043
1068,Ms,Nicole,Pery,,,female,France,Bayonne,15/05/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1068.jpg,,,,,,,https://data.europarl.europa.eu/person/1068
1082,Mr,Bruno,Visentini,,,male,Italy,Treviso,01/08/1914 01:00,,https://www.europarl.europa.eu/mepphoto/1082.jpg,,,,,,,https://data.europarl.europa.eu/person/1082
1084,Mr,Yves A.R.,Galland,,,male,France,Paris,08/03/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1084.jpg,,,,,,,https://data.europarl.europa.eu/person/1084
1087,Mr,Joachim,Dalsass,,,male,Italy,Leifers (Südtirol),03/12/1926 02:00,08/10/2005 12:00,https://www.europarl.europa.eu/mepphoto/1087.jpg,,,,,,,https://data.europarl.europa.eu/person/1087
1113,Mr,Jas,Gawronski,,,male,Italy,Vienna (Austria),07/02/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1113.jpg,,,,,,,https://data.europarl.europa.eu/person/1113
1118,Mr,Bettino,Craxi,,,male,Italy,Milano,24/02/1934 02:00,,https://www.europarl.europa.eu/mepphoto/1118.jpg,,,,,,,https://data.europarl.europa.eu/person/1118
1128,Ms,Sylvie,Mayer (ex LE ROUX),,,female,France,Nice,13/10/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1128.jpg,,,,,,,https://data.europarl.europa.eu/person/1128
1157,Mr,René-Emile,Piquet,,,male,France,Lanthenay-Romorantin,23/10/1932 02:00,,https://www.europarl.europa.eu/mepphoto/1157.jpg,,,,,,,https://data.europarl.europa.eu/person/1157
1173,Ms,Marie-Claude,Vayssade,,,female,France,Pierrepont (Meurthe et Moselle),08/08/1936 01:00,11/11/2020 01:00,https://www.europarl.europa.eu/mepphoto/1173.jpg,,,,,,,https://data.europarl.europa.eu/person/1173
1174,Ms,Simone,Veil,,,female,France,Nice,13/07/1927 01:00,30/06/2017 12:00,https://www.europarl.europa.eu/mepphoto/1174.jpg,,,,,,,https://data.europarl.europa.eu/person/1174
1176,Mr,Maxime François,Gremetz,,,male,France,Canchy,03/09/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1176.jpg,,,,,,,https://data.europarl.europa.eu/person/1176
1184,Ms,Colette,Flesch,,,female,Luxembourg,Dudelange,16/04/1937 01:00,,https://www.europarl.europa.eu/mepphoto/1184.jpg,,,,,,,https://data.europarl.europa.eu/person/1184
1189,Ms,Beate,Weber,,,female,Germany,Reichenberg,12/12/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1189.jpg,,,,,,,https://data.europarl.europa.eu/person/1189
1194,Mr,Jean-Thomas,Nordmann,,,male,France,Paris,16/02/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1194.jpg,,,,,,,https://data.europarl.europa.eu/person/1194
1196,Ms,Heinke,Salisch,,,female,Germany,Grevenbroich,14/08/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1196.jpg,,,,,,,https://data.europarl.europa.eu/person/1196
1197,Ms,Ursula,Schleicher,,,female,Germany,Aschaffenburg,15/05/1933 01:00,,https://www.europarl.europa.eu/mepphoto/1197.jpg,,,,,,,https://data.europarl.europa.eu/person/1197
1212,Mr,Alain,Bombard,,,male,France,Paris,27/10/1924 02:00,19/07/2005 12:00,https://www.europarl.europa.eu/mepphoto/1212.jpg,,,,,,,https://data.europarl.europa.eu/person/1212
1224,Mr,Karl,von Wogau,,,male,Germany,Freiburg,18/07/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1224.jpg,,,,,,,https://data.europarl.europa.eu/person/1224
1225,Mr,Axel N.,Zarges,,,male,Germany,Kassel,07/10/1932 02:00,29/12/1989 01:00,https://www.europarl.europa.eu/mepphoto/1225.jpg,,,,,,,https://data.europarl.europa.eu/person/1225
1232,Mr,Thomas,von der Vring,,,male,Germany,Stuttgart,27/05/1937 01:00,,https://www.europarl.europa.eu/mepphoto/1232.jpg,,,,,,,https://data.europarl.europa.eu/person/1232
1233,Mr,Gerd,Walter,,,male,Germany,Lübeck,26/04/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1233.jpg,,,,,,,https://data.europarl.europa.eu/person/1233
1234,Mr,Klaus H.W.,Wettig,,,male,Germany,Göttingen,15/08/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1234.jpg,,,,,,,https://data.europarl.europa.eu/person/1234
1235,Ms,Magdalene,Hoff,,,female,Germany,Hagen,29/12/1940 12:00,29/03/2017 12:00,https://www.europarl.europa.eu/mepphoto/1235.jpg,,,,,,,https://data.europarl.europa.eu/person/1235
1236,Ms,Marlene,Lenz,,,female,Germany,Berlin,04/07/1932 01:00,,https://www.europarl.europa.eu/mepphoto/1236.jpg,,,,,,,https://data.europarl.europa.eu/person/1236
1238,Mr,Dieter P.A.,Schinzel,,,male,Germany,Berlin,14/11/1942 01:00,,https://www.europarl.europa.eu/mepphoto/1238.jpg,,,,,,,https://data.europarl.europa.eu/person/1238
1239,Mr,Gerhard,Schmid,,,male,Germany,Straubing,05/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1239.jpg,,,,,,,https://data.europarl.europa.eu/person/1239
1244,Ms,Tove,Nielsen,,,female,Denmark,Durup,08/04/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1244.jpg,,,,,,,https://data.europarl.europa.eu/person/1244
1248,Mr,Bernhard,Sälzer,,,male,Germany,Berlin,04/09/1940 12:00,18/12/1993 01:00,https://www.europarl.europa.eu/mepphoto/1248.jpg,,,,,,,https://data.europarl.europa.eu/person/1248
1252,Mr,(Hans) Johannes Wilhelm,Peters,,,male,Germany,Uedem (Kr. Kleve),10/12/1927 02:00,,https://www.europarl.europa.eu/mepphoto/1252.jpg,,,,,,,https://data.europarl.europa.eu/person/1252
1253,Mr,Hans-Gert,Pöttering,,,male,Germany,Bersenbrück (Niedersachsen),15/09/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1253.jpg,,,,,,,https://data.europarl.europa.eu/person/1253
1255,Mr,Günter,Rinsche,,,male,Germany,Hamm,13/07/1930 01:00,,https://www.europarl.europa.eu/mepphoto/1255.jpg,,,,,,,https://data.europarl.europa.eu/person/1255
1256,Mr,Dieter,ROGALLA,,,male,Germany,Weißwasser (Oberlausitz),20/08/1927 01:00,08/01/2013 01:00,https://www.europarl.europa.eu/mepphoto/1256.jpg,,,,,,,https://data.europarl.europa.eu/person/1256
1257,Mr,Gerd Ludwig,Lemmer,,,male,Germany,Remscheid,13/09/1925 01:00,,https://www.europarl.europa.eu/mepphoto/1257.jpg,,,,,,,https://data.europarl.europa.eu/person/1257
1258,Mr,Rolf,Linkohr,,,male,Germany,Stuttgart,11/04/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1258.jpg,,,,,,,https://data.europarl.europa.eu/person/1258
1259,Mr,Rudolf,Luster,,,male,Germany,Berlin-Schöneberg,20/01/1921 02:00,,https://www.europarl.europa.eu/mepphoto/1259.jpg,,,,,,,https://data.europarl.europa.eu/person/1259
1260,Mr,Kurt,Malangré,,,male,Germany,Aachen,18/09/1934 01:00,04/10/2018 12:00,https://www.europarl.europa.eu/mepphoto/1260.jpg,,,,,,,https://data.europarl.europa.eu/person/1260
1261,Mr,Karl-Heinrich,Mihr,,,male,Germany,Gudensberg (Hessen),22/07/1935 01:00,,https://www.europarl.europa.eu/mepphoto/1261.jpg,,,,,,,https://data.europarl.europa.eu/person/1261
1263,Mr,Elmar,Brok,,,male,Germany,Verl (Kr. Gütersloh),14/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1263.jpg,,,,,,,https://data.europarl.europa.eu/person/1263
1264,Mr,Ingo,Friedrich,,,male,Germany,Kutno,24/01/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1264.jpg,,,,,,,https://data.europarl.europa.eu/person/1264
1265,Mr,Otto,von HABSBURG,,,male,Germany,Reichenau,20/11/1912 01:00,04/07/2011 12:00,https://www.europarl.europa.eu/mepphoto/1265.jpg,,,,,,,https://data.europarl.europa.eu/person/1265
1266,Mr,Klaus,Hänsch,,,male,Germany,Sprottau (Schlesien),15/12/1938 02:00,,https://www.europarl.europa.eu/mepphoto/1266.jpg,,,,,,,https://data.europarl.europa.eu/person/1266
1267,Mr,Egon A.,KLEPSCH,,,male,Germany,Bodenbach (Elbe),30/01/1930 02:00,18/09/2010 12:00,https://www.europarl.europa.eu/mepphoto/1267.jpg,,,,,,,https://data.europarl.europa.eu/person/1267
1268,Mr,Horst,Langes,,,male,Germany,Koblenz,02/12/1928 02:00,,https://www.europarl.europa.eu/mepphoto/1268.jpg,,,,,,,https://data.europarl.europa.eu/person/1268
1271,Mr,Siegbert,Alber,,,male,Germany,Hechingen (Hohenzollern),27/07/1936 01:00,04/06/2021 12:00,https://www.europarl.europa.eu/mepphoto/1271.jpg,,,,,,,https://data.europarl.europa.eu/person/1271
1272,Mr,Reinhold L.,Bocklet,,,male,Germany,Schongau (Obb.),05/04/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1272.jpg,,,,,,,https://data.europarl.europa.eu/person/1272
1275,Mr,Jens-Peter,Bonde,,,male,Denmark,Åbenrå,27/03/1948 01:00,04/04/2021 12:00,https://www.europarl.europa.eu/mepphoto/1275.jpg,,,,,,,https://data.europarl.europa.eu/person/1275
1278,Mr,Erhard V.,Jakobsen,,,male,Denmark,Grene,25/02/1917 01:00,,https://www.europarl.europa.eu/mepphoto/1278.jpg,,,,,,,https://data.europarl.europa.eu/person/1278
1296,Mr,Willy C.E.H.,DE CLERCQ,,,male,Belgium,Gent,08/07/1927 01:00,28/10/2011 12:00,https://www.europarl.europa.eu/mepphoto/1296.jpg,,,,,,,https://data.europarl.europa.eu/person/1296
1366,Ms,Janey O'Neil,BUCHAN,,,female,United Kingdom,Glasgow,30/04/1926 01:00,14/01/2012 01:00,https://www.europarl.europa.eu/mepphoto/1366.jpg,,,,,,,https://data.europarl.europa.eu/person/1366
1369,Ms,Winifred M.,Ewing,,,female,United Kingdom,Glasgow,10/07/1929 01:00,,https://www.europarl.europa.eu/mepphoto/1369.jpg,,,,,,,https://data.europarl.europa.eu/person/1369
1377,Mr,Amédée E.,Turner,,,male,United Kingdom,London,26/03/1929 02:00,13/09/2021 12:00,https://www.europarl.europa.eu/mepphoto/1377.jpg,,,,,,,https://data.europarl.europa.eu/person/1377
1378,Mr,Michael J.,Welsh,,,male,United Kingdom,Dovercourt,22/05/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1378.jpg,,,,,,,https://data.europarl.europa.eu/person/1378
1384,Mr,Jack,Stewart-Clark,,,male,United Kingdom,Dalmeny (Scotland),17/09/1929 01:00,,https://www.europarl.europa.eu/mepphoto/1384.jpg,,,,,,,https://data.europarl.europa.eu/person/1384
1385,Mr,Barry H.,Seal,,,male,United Kingdom,Halifax (Yorkshire),28/10/1937 02:00,,https://www.europarl.europa.eu/mepphoto/1385.jpg,,,,,,,https://data.europarl.europa.eu/person/1385
1386,Mr,Madron Richard,Seligman,,,male,United Kingdom,Leatherhead (Surrey),10/11/1918 01:00,,https://www.europarl.europa.eu/mepphoto/1386.jpg,,,,,,,https://data.europarl.europa.eu/person/1386
1387,Mr,Richard J.,Simmonds,,,male,United Kingdom,Maidenhead,02/08/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1387.jpg,,,,,,,https://data.europarl.europa.eu/person/1387
1388,Mr,Anthony M.H.,Simpson,,,male,United Kingdom,Leicester,28/10/1935 02:00,,https://www.europarl.europa.eu/mepphoto/1388.jpg,,,,,,,https://data.europarl.europa.eu/person/1388
1389,Mr,Henry,Plumb,,,male,United Kingdom,Warwickshire,27/03/1925 02:00,15/04/2022 12:00,https://www.europarl.europa.eu/mepphoto/1389.jpg,,,,,,,https://data.europarl.europa.eu/person/1389
1390,Mr,Derek,Prag,,,male,United Kingdom,"Merthyr Tydfil (Glamorgan, South Wales)",06/08/1923 01:00,,https://www.europarl.europa.eu/mepphoto/1390.jpg,,,,,,,https://data.europarl.europa.eu/person/1390
1391,Mr,Peter N.,Price,,,male,United Kingdom,Aberdare,19/02/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1391.jpg,,,,,,,https://data.europarl.europa.eu/person/1391
1392,Mr,Christopher J.,PROUT (Lord Kingsland),,,male,United Kingdom,London,01/01/1942 12:00,12/07/2009 12:00,https://www.europarl.europa.eu/mepphoto/1392.jpg,,,,,,,https://data.europarl.europa.eu/person/1392
1393,Mr,James,Scott-Hopkins,,,male,United Kingdom,London,29/11/1921 02:00,11/03/1995 01:00,https://www.europarl.europa.eu/mepphoto/1393.jpg,,,,,,,https://data.europarl.europa.eu/person/1393
1394,Mr,Bill,Newton Dunn,,,male,United Kingdom,Greywell (Hampshire),03/10/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1394.jpg,,,,,,,https://data.europarl.europa.eu/person/1394
1395,Mr,The Lord,O'Hagan,,,male,United Kingdom,London,06/09/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1395.jpg,,,,,,,https://data.europarl.europa.eu/person/1395
1396,Mr,Ian R.K.,PAISLEY,,,male,United Kingdom,Armagh (Northern Ireland),06/04/1926 02:00,12/09/2014 12:00,https://www.europarl.europa.eu/mepphoto/1396.jpg,,,,,,,https://data.europarl.europa.eu/person/1396
1397,Mr,(Ben) George Benjamin,Patterson,,,male,United Kingdom,Hemel Hempstead,21/04/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1397.jpg,,,,,,,https://data.europarl.europa.eu/person/1397
1398,Mr,James,MOORHOUSE,,,male,United Kingdom,Copenhagen,01/01/1924 02:00,06/01/2014 01:00,https://www.europarl.europa.eu/mepphoto/1398.jpg,,,,,,,https://data.europarl.europa.eu/person/1398
1406,Mr,Thomas,Megahy,,,male,United Kingdom,Wishaw (Lanarkshire),16/07/1929 01:00,05/10/2008 12:00,https://www.europarl.europa.eu/mepphoto/1406.jpg,,,,,,,https://data.europarl.europa.eu/person/1406
1408,Mr,John,Hume,,,male,United Kingdom,Derry (Northern Ireland),18/01/1937 02:00,03/08/2020 12:00,https://www.europarl.europa.eu/mepphoto/1408.jpg,,,,,,,https://data.europarl.europa.eu/person/1408
1409,Mr,Christopher Murray,Jackson,,,male,United Kingdom,Norwich,23/05/1935 01:00,13/12/2019 01:00,https://www.europarl.europa.eu/mepphoto/1409.jpg,,,,,,,https://data.europarl.europa.eu/person/1409
1410,Mr,Edward T.,Kellett-Bowman,,,male,United Kingdom,Leeds,25/02/1931 02:00,,https://www.europarl.europa.eu/mepphoto/1410.jpg,,,,,,,https://data.europarl.europa.eu/person/1410
1411,Mr,Alfred,Lomas,,,male,United Kingdom,Stockport,30/04/1928 01:00,06/01/2021 01:00,https://www.europarl.europa.eu/mepphoto/1411.jpg,,,,,,,https://data.europarl.europa.eu/person/1411
1416,Mr,Paul F.,HOWELL,,,male,United Kingdom,King's Lynn (Norfolk),17/01/1951 01:00,20/09/2008 12:00,https://www.europarl.europa.eu/mepphoto/1416.jpg,,,,,,,https://data.europarl.europa.eu/person/1416
1417,Mr,Fred,CATHERWOOD,,,male,United Kingdom,Castledawson,30/01/1925 02:00,30/11/2014 01:00,https://www.europarl.europa.eu/mepphoto/1417.jpg,,,,,,,https://data.europarl.europa.eu/person/1417
1418,Mr,Kenneth D.,Collins,,,male,United Kingdom,Hamilton,12/08/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1418.jpg,,,,,,,https://data.europarl.europa.eu/person/1418
1421,Mr,Peter,Beazley,,,male,United Kingdom,Chale (Isle of Wight),09/06/1922 01:00,23/12/2004 01:00,https://www.europarl.europa.eu/mepphoto/1421.jpg,,,,,,,https://data.europarl.europa.eu/person/1421
1422,Mr,Nicholas,BETHELL,,,male,United Kingdom,London,19/07/1938 01:00,08/09/2007 12:00,https://www.europarl.europa.eu/mepphoto/1422.jpg,,,,,,,https://data.europarl.europa.eu/person/1422
1425,Ms,Hanja,Maij-Weggen,,,female,Netherlands,Emmen,29/12/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1425.jpg,,,,,,,https://data.europarl.europa.eu/person/1425
1427,Mr,Gordon J.,Adam,,,male,United Kingdom,Carlisle,28/03/1934 02:00,,https://www.europarl.europa.eu/mepphoto/1427.jpg,,,,,,,https://data.europarl.europa.eu/person/1427
1428,Mr,Richard A.,Balfe,,,male,United Kingdom,Mildenhall (Suffolk),14/05/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1428.jpg,,,,,,,https://data.europarl.europa.eu/person/1428
1430,Ms,Marijke J.H.,Van Hemeldonck,,,female,Belgium,Hove,23/12/1931 02:00,,https://www.europarl.europa.eu/mepphoto/1430.jpg,,,,,,,https://data.europarl.europa.eu/person/1430
1435,Mr,(Paddy) Patrick Joseph,Lalor,,,male,Ireland,Dublin,20/07/1926 12:00,29/07/2016 12:00,https://www.europarl.europa.eu/mepphoto/1435.jpg,,,,,,,https://data.europarl.europa.eu/person/1435
1436,Mr,John Joseph,McCartin,,,male,Ireland,Ballinamore (Co. Leitrim),24/04/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1436.jpg,,,,,,,https://data.europarl.europa.eu/person/1436
1437,Mr,Thomas Joseph,Maher,,,male,Ireland,Cashel (Co. Tipperary),29/04/1922 01:00,19/04/2002 12:00,https://www.europarl.europa.eu/mepphoto/1437.jpg,,,,,,,https://data.europarl.europa.eu/person/1437
1439,Ms,Raymonde M.E.A.,Dury,,,female,Belgium,Haine-St.-Paul,22/07/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1439.jpg,,,,,,,https://data.europarl.europa.eu/person/1439
1440,Mr,Eisso P.,Woltjer,,,male,Netherlands,Nieuwe Pekela,09/01/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1440.jpg,,,,,,,https://data.europarl.europa.eu/person/1440
1446,Mr,Hemmo J.,Muntingh,,,male,Netherlands,Amsterdam,30/12/1938 02:00,,https://www.europarl.europa.eu/mepphoto/1446.jpg,,,,,,,https://data.europarl.europa.eu/person/1446
1447,Mr,Jean J.M.,Penders,,,male,Netherlands,Gemert,05/04/1939 02:00,,https://www.europarl.europa.eu/mepphoto/1447.jpg,,,,,,,https://data.europarl.europa.eu/person/1447
1451,Mr,Bouke,Beumer,,,male,Netherlands,Valkenswaard,21/11/1934 02:00,10/04/2022 12:00,https://www.europarl.europa.eu/mepphoto/1451.jpg,,,,,,,https://data.europarl.europa.eu/person/1451
1453,Mr,Pieter,DANKERT,,,male,Netherlands,Stiens (Leeuwarderadeel),08/01/1934 02:00,21/06/2003 12:00,https://www.europarl.europa.eu/mepphoto/1453.jpg,,,,,,,https://data.europarl.europa.eu/person/1453
1455,Mr,James L.,JANSSEN van RAAY,,,male,Netherlands,Muntok (Indonesië),01/06/1932 01:00,11/02/2010 01:00,https://www.europarl.europa.eu/mepphoto/1455.jpg,,,,,,,https://data.europarl.europa.eu/person/1455
1461,Mr,Alexandros,Alavanos,??????????,????????,male,Greece,Athina,22/05/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1461.jpg,,,,,,,https://data.europarl.europa.eu/person/1461
1467,Mr,Fernand H.J.,Herman,,,male,Belgium,Boirs,23/01/1932 02:00,04/04/2005 12:00,https://www.europarl.europa.eu/mepphoto/1467.jpg,,,,,,,https://data.europarl.europa.eu/person/1467
1468,Mr,Pol M.E.E.,Marck,,,male,Belgium,Péronnes-lez-Binche,06/12/1930 02:00,21/11/2017 01:00,https://www.europarl.europa.eu/mepphoto/1468.jpg,,,,,,,https://data.europarl.europa.eu/person/1468
1470,Mr,Jaak H.-A.,Vandemeulebroucke,,,male,Belgium,Avelgem,27/05/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1470.jpg,,,,,,,https://data.europarl.europa.eu/person/1470
1471,Mr,Raphaël M.G.,Chanterie,,,male,Belgium,Oeselgem,22/11/1942 01:00,,https://www.europarl.europa.eu/mepphoto/1471.jpg,,,,,,,https://data.europarl.europa.eu/person/1471
1472,Mr,Karel,De Gucht,,,male,Belgium,Overmere,27/01/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1472.jpg,,,,,,,https://data.europarl.europa.eu/person/1472
1475,Mr,Ernest,Glinne,,,male,Belgium,Forchies-la-Marche,30/03/1931 02:00,,https://www.europarl.europa.eu/mepphoto/1475.jpg,,,,,,,https://data.europarl.europa.eu/person/1475
1478,Mr,Giorgio,Almirante,,,male,Italy,Salsomaggiore (Parma),27/06/1914 01:00,23/05/1988 12:00,https://www.europarl.europa.eu/mepphoto/1478.jpg,,,,,,,https://data.europarl.europa.eu/person/1478
1480,Mr,Mario,Zagari,,,male,Italy,Milano,14/09/1913 01:00,,https://www.europarl.europa.eu/mepphoto/1480.jpg,,,,,,,https://data.europarl.europa.eu/person/1480
1484,Ms,P.(Phili) J.,Viehoff,,,female,Netherlands,Zwolle,08/06/1924 01:00,,https://www.europarl.europa.eu/mepphoto/1484.jpg,,,,,,,https://data.europarl.europa.eu/person/1484
1486,Mr,Manfred W.,Wagner,,,male,Germany,Hassel (Saar),14/01/1934 02:00,,https://www.europarl.europa.eu/mepphoto/1486.jpg,,,,,,,https://data.europarl.europa.eu/person/1486
1487,Mr,Kurt,Wawrzik,,,male,Germany,Meiningen (Thüringen),15/02/1929 02:00,,https://www.europarl.europa.eu/mepphoto/1487.jpg,,,,,,,https://data.europarl.europa.eu/person/1487
1488,Mr,Rudolf,Wedekind,,,male,Germany,Hannover,04/08/1938 01:00,30/11/2016 01:00,https://www.europarl.europa.eu/mepphoto/1488.jpg,,,,,,,https://data.europarl.europa.eu/person/1488
1489,Mr,Willem J.,Vergeer,,,male,Netherlands,Zeist,28/03/1926 02:00,,https://www.europarl.europa.eu/mepphoto/1489.jpg,,,,,,,https://data.europarl.europa.eu/person/1489
1490,Mr,Paul,Vergès,,,male,France,Oubone (Thaïlande),03/03/1925 02:00,12/11/2016 01:00,https://www.europarl.europa.eu/mepphoto/1490.jpg,,,,,,,https://data.europarl.europa.eu/person/1490
1491,Mr,Willy,Vernimmen,,,male,Belgium,Melle,23/12/1930 02:00,,https://www.europarl.europa.eu/mepphoto/1491.jpg,,,,,,,https://data.europarl.europa.eu/person/1491
1492,Mr,Heinz Oskar,Vetter,,,male,Germany,Bochum-Werne,21/10/1917 01:00,,https://www.europarl.europa.eu/mepphoto/1492.jpg,,,,,,,https://data.europarl.europa.eu/person/1492
1494,Mr,Peter B.R.,Vanneck,,,male,United Kingdom,London,07/01/1922 02:00,,https://www.europarl.europa.eu/mepphoto/1494.jpg,,,,,,,https://data.europarl.europa.eu/person/1494
